ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
2973,22597,7288,5683,-20,-20,9881
2974,150,150,150,150,150,300
2975,5572,3595,22816,2360,4206,5527
2976,1903,0,0,3155,1173,1021
2977,34000,223,0,0,0,0
2978,76918,41773,31180,19507,18169,18533
2979,325,325,325,325,325,1866
2980,3233,2106,666,1064,707,9213
2981,50459,36307,27713,3807,2746,625
2982,0,0,0,0,551,551
2983,3733,1958,5956,1836,3959,1285
2984,3355,5865,3300,6290,8220,28410
2985,4819,5240,999,495,1776,79785
2986,33474,29029,26523,20554,19348,17439
2987,1649,1000,0,1761,675,752
2988,28842,30371,31556,32345,33663,34945
2989,20733,14261,22242,18265,21546,32411
2990,3781,1710,25967,17227,15714,15876
2991,30505,29731,31062,33231,33736,33042
2992,3976,0,0,0,0,0
2993,90606,93496,94196,91550,89586,88300
2994,6848,836,2508,1672,836,563
2995,7787,3495,1706,-4,-4,-4
2996,199,199,199,199,0,22109
2997,174134,167095,161573,122362,116243,108414
2998,1118,1102,10512,19529,27167,30878
2999,20838,23204,22538,22864,23495,24100
3000,50671,50525,38240,18443,20065,20296
3001,1406,1467,2599,17064,70464,-6053
3002,152966,65722,11666,18844,34983,53935
3003,7221,6962,6700,0,0,0
3004,39159,40194,41209,42125,43443,44476
3005,185955,181587,186054,188465,192758,196493
3006,11306,11263,13021,4144,2291,36491
3007,156400,157923,158746,153208,154163,155344
3008,3892,3686,5064,4837,5208,5475
3009,15006,16166,17160,16760,16760,0
3010,22440,24168,23481,23950,25659,25098
3011,85965,88586,94412,92195,92491,94369
3012,116256,122392,118668,95735,96509,97089
3013,23244,24364,25454,26030,26609,27662
3014,584,1133,572,803,916,1189
3015,7429,24325,40258,15103,14079,20878
3016,16459,4120,44164,35233,884,9924
3017,18093,18543,18911,19000,19397,19941
3018,30328,29999,0,0,0,0
3019,6099,7559,8989,8436,12016,11404
3020,62042,63445,63729,63751,65421,68070
3021,18659,22544,21889,22721,23401,25000
3022,15743,9814,9161,8252,0,0
3023,8011,9041,10903,11622,13280,12778
3024,53530,55081,55581,59253,61145,62181
3025,101972,115335,112016,112906,120101,138819
3026,0,0,0,0,0,0
3027,18685,21057,23291,22812,27418,20203
3028,80237,69568,64469,54020,55852,44286
3029,44244,44075,44823,44683,45537,50293
3030,1654,33257,34395,35321,36249,37047
3031,32050,3872,52150,2740,4626,802
3032,8134,9992,10526,11049,11865,12665
3033,848,753,547,-2,2040,0
3034,1126,1113,1092,1415,1115,569
3035,5635,6321,102108,2120,2873,0
3036,0,245,0,0,0,0
3037,396,396,396,0,792,68095
3038,295433,301521,308038,306154,295664,290329
3039,2035,11009,9360,7480,4402,3646
3040,171160,187853,171095,137986,141319,139463
3041,30013,31226,32396,34657,35456,34736
3042,23469,23110,22792,20861,19116,15286
3043,0,0,990,2086,0,4069
3044,45251,42685,45674,44639,47624,48592
3045,4469,52213,46935,0,46987,882
3046,326,326,326,326,326,326
3047,289884,283863,301265,306752,313710,309446
3048,7374,0,0,0,2546,0
3049,384150,392013,361178,305024,289379,295768
3050,1890,3037,2429,823,1089,1451
3051,25060,24306,17671,22121,40835,37471
3052,407399,397464,395333,367400,304990,304303
3053,-136,-496,-856,-1216,-1576,4266
3054,390,390,0,780,0,0
3055,0,1150,4576,0,0,1206
3056,360,0,0,0,0,0
3057,5644,82620,14129,41359,9140,0
3058,29596,29625,29523,29494,29464,29891
3059,4719,22449,6640,5410,9570,1500
3060,24464,25332,11991,4394,200,200
3061,141415,144592,147635,129507,132219,134869
3062,39449,39742,40618,28782,30281,29175
3063,10111,9847,10870,12189,12836,13828
3064,43685,44694,43673,44659,49512,48454
3065,89395,90052,90604,91200,92134,92834
3066,3635,4529,4308,4859,4638,4911
3067,0,832,0,832,1486,0
3068,115,894,0,0,0,0
3069,96814,69870,68984,55559,44705,28223
3070,30771,29975,27541,27785,28839,29412
3071,51303,74639,67306,19895,23650,12616
3072,99307,104403,110366,101550,98615,49730
3073,5130,15266,11423,9329,12329,10039
3074,312,312,312,312,251,-61
3075,36864,35587,35989,36013,36164,31637
3076,16198,14320,15439,14757,14275,13680
3077,48423,44450,956,976,1976,2939
3078,3972,783,0,0,3853,29252
3079,35619,22745,12200,9531,10131,0
3080,325,107,1107,1338,0,0
3081,42740,44744,47539,17360,17928,19619
3082,101803,100836,96333,97475,100652,1823
3083,43462,41845,40476,43687,43858,48127
3084,6233,11152,-1,376,0,0
3085,430,430,430,430,430,430
3086,55424,56598,57724,58892,61991,63224
3087,300,300,300,300,300,300
3088,400,400,400,20334,19050,21573
3089,0,0,0,0,0,0
3090,29804,30892,25355,21666,15404,11559
3091,50431,45619,33610,19221,18925,19608
3092,49846,53811,38717,35409,35036,35939
3093,23439,26042,29182,29906,29292,29729
3094,216409,221419,224753,228022,232724,260472
3095,1843,1367,0,0,0,0
3096,165,853,165,300,0,1790
3097,20613,28018,22744,18484,16378,13352
3098,3915,6686,3719,11013,21011,29459
3099,38499,39216,15554,8704,8904,4687
3100,15491,22984,20700,19805,23802,23085
3101,18487,12366,13010,12620,17945,20030
3102,1799,1768,1848,-8,1601,-3
3103,158277,203726,293675,196475,2475,0
3104,15502,16832,16832,16332,16332,-334
3105,241191,114291,113296,35048,36491,37252
3106,-7438,144562,147437,135043,137980,138908
3107,36550,18752,22376,39018,4233,397
3108,128808,133340,133075,109705,111202,116169
3109,234867,237497,215343,205576,207688,198955
3110,36875,26031,32389,32830,17191,72198
3111,81415,80759,79755,81209,60720,74375
3112,67670,62529,59024,26008,28210,18296
3113,58108,51013,48337,49532,53714,56818
3114,208858,212640,216062,209288,202578,195567
3115,3189,3203,3421,2750,2750,5224
3116,7340,5980,4486,9790,4944,4696
3117,24458,29022,28230,22204,21954,22606
3118,113461,112026,111792,111936,112030,111975
3119,57033,58994,59732,36914,37684,38613
3120,76996,11515,13392,22209,54807,62534
3121,109361,102505,103834,76491,77245,78049
3122,257987,260104,253488,145630,148720,139633
3123,157480,155362,156387,159584,163009,161769
3124,462,562,1864,932,932,1014
3125,5744,33115,34131,34809,35539,36271
3126,75360,57589,54711,44396,25948,14505
3127,74763,73010,74198,74964,76655,78328
3128,9377,9534,9850,9905,8540,8785
3129,148305,141907,141940,113028,112667,112318
3130,93962,95955,98354,105327,107500,105614
3131,122810,114408,97395,83314,73292,59270
3132,4857,1729,49200,50000,0,50000
3133,105365,108702,108486,94119,18809,40619
3134,22908,32513,6192,2885,8419,2810
3135,12595,18704,24410,29184,7325,326
3136,96353,99710,102093,97701,99322,98787
3137,17359,16828,17723,18733,12249,19910
3138,128312,119084,62922,60196,58935,58654
3139,390,1799,390,390,418,1604
3140,77142,45209,46410,43053,44387,43780
3141,18718,18132,19530,18950,16510,19386
3142,0,0,0,0,0,0
3143,165602,138507,136176,61000,59477,44218
3144,50241,51145,50022,53390,54579,55722
3145,3569,7319,7608,1720,45000,0
3146,22221,23248,24260,24743,25261,25763
3147,2543,14335,566,5243,0,0
3148,390,1499,780,797,1166,0
3149,231024,208119,213219,202106,208890,215455
3150,50067,17607,41262,8882,17348,29216
3151,0,0,0,0,0,0
3152,168501,160421,157661,73322,57835,41842
3153,89095,93634,111899,199682,177073,175979
3154,19366,19297,20023,19625,15188,0
3155,0,1647,1488,490,1697,789
3156,1008,228,0,0,0,0
3157,29836,30856,30658,31850,31207,32037
3158,26808,44361,32088,20100,15117,18501
3159,113647,117322,119935,124913,128108,131382
3160,1565,1733,2472,2626,989,4647
3161,251486,245307,218043,196016,195307,168946
3162,3377,4256,4207,694,238,0
3163,0,0,3898,1460,18901,0
3164,0,0,0,0,0,0
3165,13185,5070,6815,6068,7798,8511
3166,0,0,0,0,0,0
3167,0,1730,2457,2192,2655,0
3168,10764,8874,3501,328,0,770
3169,3010,1603,19980,19983,20066,19855
3170,48797,49115,47991,0,0,0
3171,10407,10096,11926,11440,12596,13533
3172,90467,88834,89791,53096,52340,27660
3173,176853,180639,180117,179717,124117,182717
3174,17990,17413,18608,19138,20690,20174
3175,45756,9187,5408,12920,9656,4737
3176,214277,199757,198551,201945,203636,205104
3177,1390,550,550,550,550,550
3178,46724,35074,32812,25930,26414,27128
3179,7554,8287,9580,9267,10096,9415
3180,11354,9983,13570,10000,10000,10000
3181,16139,7199,4367,7660,21175,4009
3182,11067,12367,10557,9974,11507,1926
3183,2522,1173,-88,2912,390,390
3184,200716,203751,205530,-170000,171696,174151
3185,836,10214,10057,9221,8808,3861
3186,1190,2107,1098,1098,1248,982
3187,46599,45578,48505,47427,48447,45145
3188,0,0,0,0,0,0
3189,673,4549,7566,987,4870,975
3190,1291,2075,2895,2698,2500,2296
3191,22683,24349,2130,2130,32,-780
3192,17461,16892,18013,19315,19859,19390
3193,42437,35082,19538,13277,3200,0
3194,14084,11129,9316,7681,8897,11729
3195,3527,4556,5867,5495,5126,5899
3196,7824,9000,9867,11929,12091,12245
3197,11479,12002,3508,339,1655,679
3198,8417,6281,8567,10046,10063,10132
3199,15703,19775,19096,19612,20164,19771
3200,149172,100466,98458,89384,88315,84320
3201,60597,61332,58787,58472,57777,60985
3202,6885,8627,8340,10044,9739,10571
3203,71106,67954,68976,49145,49688,47780
3204,48399,48241,36162,36560,40855,885
3205,3330,2665,115323,21547,4056,3180
3206,-1730,-1730,1111,1111,-29,-3789
3207,3144,5688,2297,3115,3172,1589
3208,13006,522,1790,7957,3044,27603
3209,72364,64105,45867,29713,30270,27912
3210,12660,5000,0,6272,10135,11958
3211,213894,218966,238075,233210,233833,190628
3212,0,0,0,0,0,150
3213,33322,29500,28418,16084,14210,711
3214,22872,23309,24612,25400,26333,27887
3215,2946,0,1473,240,390,1320
3216,33639,37373,40990,42415,38367,37940
3217,9317,18576,18219,17095,19748,18722
3218,31858,33562,35119,36886,38756,40543
3219,0,0,0,0,0,0
3220,33330,36282,38673,43014,48300,57497
3221,0,298887,0,0,0,0
3222,35806,36823,36285,36683,37150,41210
3223,98990,96566,103019,100464,102844,105505
3224,1743,0,0,2779,0,0
3225,132110,133734,129299,131871,132168,129779
3226,17095,19112,17980,18780,0,0
3227,116497,109247,98109,74387,75237,78967
3228,8010,922,3200,15010,4575,7279
3229,43721,42060,42332,37872,35748,33631
3230,107599,109902,112635,114472,117556,116090
3231,28132,30362,31387,32559,35019,37422
3232,70422,67991,56909,56841,51245,42268
3233,37201,27863,27712,28433,21449,20688
3234,30954,30670,29856,30584,27883,29334
3235,0,0,0,0,0,0
3236,5523,8033,0,550,0,0
3237,118847,113190,114113,111593,112533,111672
3238,45972,49874,47329,35587,36193,29978
3239,3167,13680,12848,8445,6868,1310
3240,16925,1411,1696,1437,2714,2202
3241,3594,0,0,0,0,0
3242,91368,92989,99704,101169,103401,109831
3243,2500,0,0,0,0,0
3244,14885,16579,17498,25032,25626,27191
3245,44335,44626,40928,29367,29156,27337
3246,13660,14708,17725,20320,19480,19222
3247,0,0,0,0,0,0
3248,111840,114252,115306,112404,114269,116332
3249,16196,17220,18231,18593,18986,19967
3250,45911,47521,48599,7476,7792,4122
3251,86883,99516,77188,78304,79941,81648
3252,47311,44136,17865,6431,6939,4509
3253,98,1090,0,0,580,500
3254,4759,4540,4284,2946,1473,1473
3255,6160,6787,7377,7127,6931,6660
3256,5757,6706,7715,7873,8742,9551
3257,75444,80025,78129,82581,81053,79133
3258,0,0,0,0,0,0
3259,12451,24095,15688,24511,12144,34963
3260,20376,19927,19907,19349,17484,-1216
3261,131629,131374,129544,131937,132958,134525
3262,16090,4991,-1350,18150,350,200
3263,991,991,1316,325,1657,325
3264,5302,13333,686,-414,2736,12586
3265,17870,18740,19343,19402,11731,0
3266,0,0,0,0,0,0
3267,44826,40650,0,0,0,0
3268,194505,144086,144169,122453,120509,119783
3269,78688,80539,76681,34197,27398,28646
3270,18569,40278,18760,18662,0,0
3271,93070,90725,92697,106221,104313,103251
3272,27563,28350,25186,36100,21707,7928
3273,48725,51175,50115,33814,34423,31988
3274,14536,10827,9594,7309,1277,3310
3275,71037,71880,71927,71370,71003,71411
3276,19074,18482,20329,19616,19303,1013
3277,157389,158475,162309,162462,160085,158236
3278,0,0,0,0,0,0
3279,16918,20627,19985,19702,18395,18763
3280,18727,64028,107946,13608,110667,6878
3281,729,0,236,766,227,0
3282,1672,4411,500,0,0,0
3283,0,0,1000,0,0,0
3284,92167,92799,94328,96203,98474,98835
3285,40969,32724,24975,25475,26010,26183
3286,146368,244092,210226,177595,153181,145852
3287,-6,-6,1251,0,0,679
3288,12109,12917,13909,13394,13036,15019
3289,48010,40668,30361,22266,18469,21551
3290,832,416,832,416,566,416
3291,2346,0,0,0,0,0
3292,25719,29961,32451,31630,34115,36551
3293,291,291,0,582,291,0
3294,29025,28331,29792,30106,30318,28985
3295,68943,75024,61114,60586,55489,55702
3296,80508,81731,78772,76818,70319,-1560
3297,17938,18798,19347,8007,4890,0
3298,2947,4593,6057,6519,7130,6578
3299,8328,0,600,600,300,150
3300,334394,337272,340152,345904,322168,272461
3301,29717,28569,29168,30566,29229,26260
3302,20073,19940,19441,18680,19071,19217
3303,17529,16967,17176,16605,17185,18340
3304,84672,86821,88892,90944,93739,96428
3305,36106,33494,29518,29569,28587,21201
3306,78887,69433,48198,49182,49939,50626
3307,0,0,0,0,653,0
3308,24110,10497,20159,7053,0,1120
3309,7888,8987,9604,9800,10000,0
3310,2477,3470,0,0,0,0
3311,107507,108067,83164,79428,80235,79412
3312,135066,121769,97575,93763,95790,92855
3313,10317,5755,8587,7782,6987,7662
3314,868,1317,1757,31741,3842,2450
3315,-1,-1,1095,899,598,-2
3316,19540,23240,166722,215506,138371,21757
3317,258257,247282,197247,188044,210940,201108
3318,7505,5894,3002,1715,2604,-1
3319,7300,3238,2655,2200,0,0
3320,5353,280,4609,4703,6324,1621
3321,3982,3700,12953,9019,4236,-31
3322,4125,5275,0,0,0,0
3323,37000,0,0,0,0,0
3324,50906,48888,47037,12187,9962,10015
3325,130565,131878,115173,108310,112083,81362
3326,138036,140922,144072,142381,142807,141635
3327,83150,-8000,0,0,0,0
3328,17496,1001,15782,29251,20095,77684
3329,146700,126765,107965,89339,67854,54918
3330,4050,4914,6630,6393,9721,10584
3331,49612,48546,49157,49890,48941,49940
3332,4180,5100,0,0,0,0
3333,0,0,994,3342,1240,700
3334,-132,18364,2417,4583,1402,3227
3335,19378,347,4197,3755,0,0
3336,39230,37737,36619,34752,33229,32211
3337,21004,20384,22231,21576,23229,22708
3338,48136,72898,36103,29384,29356,29089
3339,7826,8745,8440,9229,8969,8819
3340,42141,1515,1488,18334,-114,-114
3341,14895,6750,5784,5246,3760,11411
3342,5925,7729,0,150,1550,98426
3343,46096,25370,26331,24749,25269,26847
3344,286321,283547,578971,293063,296677,230338
3345,26836,28894,30571,31011,30389,30115
3346,0,0,0,0,0,0
3347,2500,0,0,0,0,0
3348,54978,56144,57251,58543,58345,59757
3349,57076,58358,58992,62696,64148,62965
3350,-897,-897,-897,-897,-897,-897
3351,23171,22523,21863,23296,22783,24310
3352,9150,9206,10051,9850,8214,8054
3353,0,0,0,150,150,1929
3354,38219,42604,44607,45576,46495,47182
3355,84573,76348,50776,51018,25982,10170
3356,363191,373421,363343,290371,289600,288256
3357,41298,42448,44368,48652,47885,48850
3358,37651,38498,40644,39731,35657,27014
3359,107216,91888,83975,76842,78093,67557
3360,131773,58259,54699,54832,53693,48731
3361,139172,141401,137320,138016,144084,136604
3362,1989,4566,5329,5724,1518,1336
3363,150000,0,0,3007,857,55973
3364,415257,411624,388363,390003,398229,409615
3365,6007,7332,7983,3277,2964,4791
3366,0,0,0,0,0,0
3367,258364,279322,282092,255409,257913,262004
3368,316,316,316,316,316,316
3369,48276,47820,46602,47141,16114,15825
3370,8918,8634,8280,11500,9000,0
3371,36124,35538,34359,32450,30633,30628
3372,45849,46909,47928,48731,49793,50812
3373,80174,82761,83636,85282,87070,88828
3374,-66,-33,-33,-33,-33,-33
3375,18037,9944,3254,-16,-16,-16
3376,6345,0,0,0,0,0
3377,128146,117713,51961,46207,35052,12536
3378,48992,49689,31368,9454,6020,5000
3379,37,37,37,37,37,37
3380,1766,4500,14697,10687,1968,1272
3381,17432,1165,19325,19311,18430,400
3382,2988,3983,3417,3267,186,1200
3383,40441,40937,34090,34894,36829,37727
3384,10448,10144,14516,19396,9298,14116
3385,390,31638,770,2108,0,0
3386,6540,17288,3009,20311,15643,5696
3387,5143,2092,1864,969,2500,0
3388,1961,1188,-150,150,6805,0
3389,18462,16699,19674,19258,9546,12051
3390,150616,146262,149449,150893,153878,157324
3391,6535,6285,7672,8390,9101,9796
3392,0,0,0,0,0,1146
3393,115786,123423,5250,0,0,0
3394,83138,93416,84117,28683,3154,13603
3395,1650,721,421,2754,309,159
3396,162530,155831,96835,89223,80462,73899
3397,-3309,177952,167125,139784,142662,145725
3398,11402,10928,11940,12241,12544,12835
3399,0,0,0,0,13369,0
3400,6673,5054,2340,1990,1377,1080
3401,26555,1572,166229,168601,171018,600
3402,113613,112867,92617,94896,92347,94323
3403,5200,0,0,1004,854,8626
3404,0,35300,1000,0,0,1245
3405,42755,45053,46104,48327,53549,52457
3406,68199,31211,23991,15488,12579,11400
3407,47642,40779,34570,33153,24969,22893
3408,8866,5884,11146,7779,8092,1565
3409,2202,7172,4705,2029,41581,25984
3410,7325,355,355,1204,2378,6344
3411,7606,7030,8454,9454,5784,0
3412,5279,7887,10116,9110,6500,5874
3413,3,3,3,3,13333,0
3414,88590,85800,91242,88399,89629,94637
3415,33245,249,27476,0,0,24272
3416,184144,189158,190569,191730,171269,151550
3417,125780,128768,130112,129785,121609,123586
3418,49889,51151,48449,48948,49967,36697
3419,55518,52931,55122,33975,18827,19222
3420,2171,1063,91502,100125,84773,76951
3421,408568,418589,426336,84732,64614,3068
3422,2932,2373,2373,1475,3102,3151
3423,26994,28659,57803,27562,28224,28867
3424,60283,61227,60385,30368,29667,30159
3425,47757,26340,16532,15782,17782,9450
3426,186109,168198,97223,202134,102844,39995
3427,42094,10594,31532,46342,56571,65268
3428,6111,10479,10167,10695,11365,12170
3429,-874,-874,-874,-874,-874,4126
3430,-44,-44,8915,-35,7028,-116
3431,3571,2298,2632,904,5559,2748
3432,4144,2016,3384,1449,5542,7314
3433,1841,764,-13,-13,687,-44
3434,14677,16625,17924,18674,15452,15882
3435,390,390,390,390,6026,7410
3436,-10,-10,-10,-10,-10,-10
3437,3719,4444,0,0,0,0
3438,169004,166920,153092,3804,155233,148003
3439,3987,1631,21698,12657,11349,9006
3440,6426,-4,816,30026,49154,1299
3441,16022,17059,17772,18127,18536,19224
3442,39768,44333,43320,48236,49195,48253
3443,0,0,0,363,0,944
3444,706,1108,380,-270,2305,2733
3445,500,2483,250,1579,223,421
3446,5154,5390,6276,1322,500,175
3447,198878,195883,190282,164492,165076,166008
3448,1551,2961,4175,1707,4492,6149
3449,145074,152179,149313,129768,136084,30312
3450,652,0,326,321,1435,8480
3451,5382,0,0,0,0,0
3452,39052,44416,43407,44382,45672,46758
3453,79537,76226,49645,50235,47014,47575
3454,2522,0,2522,1261,1261,1428
3455,17393,18119,19413,19704,19563,20391
3456,27516,28871,29500,28914,29529,29319
3457,14497,13975,25731,26112,26548,25970
3458,188894,194489,197722,192140,203913,200564
3459,197993,84076,77766,70066,62865,55311
3460,38651,45681,44652,48540,52477,56506
3461,63185,62209,61991,30597,30794,30684
3462,12695,15453,13420,15211,14395,16141
3463,199669,204168,202381,172574,171795,170960
3464,-854,29393,27390,2390,780,24310
3465,32488,42449,30042,28987,13104,59204
3466,4843,2942,1054,1708,3014,3037
3467,1015,932,1453,821,1123,878
3468,146736,149030,148258,106114,105951,78487
3469,0,0,0,0,0,0
3470,126532,90013,91191,86139,83743,78555
3471,-4,-680,1824,1508,300,-206
3472,10371,11895,11228,2475,5341,6255
3473,185070,182566,178604,181878,182444,185250
3474,60912,56728,55758,57911,54152,43108
3475,16534,17213,17723,17431,17882,17694
3476,17973,17835,18795,18252,17589,17480
3477,14633,12921,13957,16703,17052,17391
3478,143568,147715,149506,-4394,-4394,-4394
3479,10935,4079,3943,3338,1224,31022
3480,222705,191752,195022,196099,201289,86703
3481,630,825,1890,1260,630,630
3482,19827,20709,21070,21420,23066,23683
3483,3752,2730,500,2727,712,0
3484,48310,49690,40697,16751,17093,13191
3485,99668,100181,99156,80234,80090,79494
3486,44961,48164,38684,41034,43597,42743
3487,390,390,36659,23150,27376,33104
3488,157,157,157,157,307,507
3489,28289,29537,29378,22692,24169,23782
3490,31170,20413,13738,6326,1452,1612
3491,1473,1473,24770,3366,1473,44314
3492,72546,74618,62379,37137,-669,14069
3493,200378,162374,154234,143953,147834,147373
3494,11296,12200,11761,6761,7189,1087
3495,98499,101051,98503,98949,48552,49545
