ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
3097,10000,10000,1500,3000,2803,5000,0
3098,6691,85,11045,21012,29460,10284,0
3099,1743,1021,200,200,100,0,0
3100,12992,2009,5000,5000,2000,7000,0
3101,2620,1000,0,13945,7116,1280,1
3102,1782,1857,0,1609,3,1077,0
3103,50000,100000,0,0,0,0,0
3104,18000,16666,16666,16666,0,17000,1
3105,10000,5449,5000,2000,2000,5000,0
3106,152000,6000,5000,4000,4017,5000,0
3107,18795,22398,39041,4233,397,28337,0
3108,10000,5000,5000,7126,10000,10000,0
3109,10500,9150,7500,8000,7500,7100,0
3110,1192,32382,2011,0,72198,10000,0
3111,4000,3000,3004,2278,15000,3000,0
3112,2730,2490,1000,5746,2000,143,0
3113,2400,3000,2000,5000,4000,4000,0
3114,7611,7484,7109,6969,6661,6426,0
3115,3248,3421,2750,2750,5224,2313,0
3116,0,4486,10000,0,4696,4696,0
3117,5000,1518,529,535,750,347,0
3118,4251,4218,4167,4238,4181,4246,0
3119,2880,2473,1322,1366,1554,1369,0
3120,11515,13419,22209,54807,62534,37935,0
3121,3940,3256,2696,2780,2900,3000,0
3122,7100,135546,4500,4590,4501,4795,0
3123,6400,6100,5600,5805,7007,5400,0
3124,1032,2234,0,932,1014,1000,0
3125,33115,1568,1246,1291,1324,728,0
3126,2050,15000,6003,845,290,12715,0
3127,0,3000,2000,2000,2000,2000,0
3128,9540,9856,9905,8540,8785,3080,0
3129,0,7000,3923,4000,4100,4788,0
3130,3500,4000,8600,4000,0,8100,0
3131,10066,7255,3035,3030,3018,2012,0
3132,1733,49200,1000,0,50000,0,0
3133,5030,2698,2172,376,40619,25311,1
3134,32513,9,8,8444,3118,0,1
3135,7000,7000,7000,5000,326,7276,0
3136,4900,5000,4000,3800,3710,4100,0
3137,2700,4150,1500,577,8000,300,0
3138,5000,2200,2300,2300,2100,2000,0
3139,1799,390,390,418,1604,0,0
3140,2000,2000,2000,2000,2000,2000,0
3141,0,3000,0,1000,3000,2000,1
3142,0,0,0,0,0,400,0
3143,80000,4742,2022,2076,1776,10433,0
3144,2000,0,4200,2200,2200,2200,1
3145,7385,7608,1720,45000,15000,1543,0
3146,1391,1403,886,917,922,955,0
3147,14439,566,5243,0,0,1380,0
3148,1499,780,797,1166,0,0,1
3149,10000,10000,8000,10000,10000,20000,0
3150,17607,41285,8882,17348,29216,4043,0
3151,0,0,0,0,0,0,1
3152,0,6322,2275,2343,3069,77005,0
3153,6000,20000,90000,9000,10000,10000,0
3154,1800,1500,500,500,0,0,1
3155,1647,5,2,1705,792,0,0
3156,228,0,0,888,0,0,0
3157,1800,600,2000,0,1500,1500,1
3158,30040,2037,592,5003,5012,2023,0
3159,5001,4000,6006,5000,5008,0,0
3160,1733,2492,2637,992,4667,277,0
3161,9352,8077,7171,8014,6235,4445,0
3162,1000,4207,694,238,0,0,0
3163,0,3898,1460,18901,0,0,1
3164,0,0,0,0,0,0,0
3165,1255,2000,0,2000,1000,500,0
3166,0,0,0,0,0,0,0
3167,1730,2459,0,2655,0,0,1
3168,1052,1002,328,0,770,11309,0
3169,1272,19288,681,917,1000,889,0
3170,2000,1018,0,0,0,0,0
3171,0,2000,0,1500,1300,0,1
3172,4000,5000,3100,1700,1421,319,1
3173,10000,5000,0,5000,189600,10000,0
3174,0,1502,822,2000,0,220,0
3175,9187,5408,12920,9656,4737,4513,0
3176,10000,7500,8000,7409,7869,10035,0
3177,550,550,550,550,550,550,0
3178,2000,2000,1100,1000,1100,1000,0
3179,1500,2000,700,1500,0,1000,1
3180,9983,13587,10000,10000,10000,25304,0
3181,4367,9,7660,21175,4009,7452,0
3182,12405,10557,9974,11507,1926,5512,0
3183,1173,0,3000,0,0,780,0
3184,8812,9158,0,497000,10000,7000,0
3185,10214,2000,0,423,3861,3665,0
3186,1098,0,0,982,150,0,1
3187,0,4000,0,2000,1700,3000,0
3188,0,0,0,0,0,0,1
3189,4576,7642,990,4889,981,317,0
3190,1100,1181,300,300,300,250,0
3191,2219,0,0,0,0,0,0
3192,0,1400,1600,1000,0,1000,1
3193,2265,2538,277,200,0,0,0
3194,2500,2500,1000,1500,3000,500,0
3195,1241,1700,0,0,1000,0,1
3196,1307,1174,2236,500,500,0,0
3197,12002,3508,339,1655,679,1600,0
3198,1700,4700,2502,1500,3000,0,0
3199,4663,0,1000,1000,5000,0,0
3200,4600,4207,3500,4000,5000,602,1
3201,5504,0,2304,2261,4600,2100,1
3202,2000,0,1855,0,1000,397,1
3203,3292,3290,1706,1759,1729,1717,0
3204,1764,1400,5000,5000,885,1721,0
3205,2686,115916,21722,4076,3196,17660,0
3206,0,3000,0,0,0,0,1
3207,5734,2018,3138,3187,1597,2394,0
3208,524,1790,7957,3044,27603,11219,0
3209,2756,1366,1000,1023,1093,700,0
3210,5000,0,6272,4000,2000,0,0
3211,10040,28341,0,6508,187,5000,0
3212,0,0,0,0,150,159,0
3213,1900,1864,600,600,711,2576,0
3214,1700,2000,1500,1500,2000,1567,0
3215,0,1473,240,540,1320,0,0
3216,5000,5000,3000,2000,2000,3000,0
3217,10000,800,0,3500,0,1000,1
3218,5000,5000,5000,5000,5000,5000,0
3219,0,0,0,0,0,0,0
3220,3500,3000,5000,6000,10000,0,0
3221,298887,0,0,0,0,199417,0
3222,3000,1580,1294,1355,5000,5000,0
3223,0,9000,0,4000,4500,4000,0
3224,0,0,2779,0,0,0,1
3225,6359,4505,4530,4798,4600,4655,0
3226,3000,0,1000,1000,0,0,0
3227,5000,5007,5000,5000,5000,5000,0
3228,922,3208,15010,4575,7279,0,0
3229,2228,2500,1660,1457,1300,1340,0
3230,4030,4600,4200,5000,5000,21932,0
3231,2700,1534,1700,3000,3000,3000,1
3232,3500,2472,1683,1755,1658,3579,0
3233,1503,1352,1073,1077,900,1000,0
3234,2074,0,2304,0,2400,0,0
3235,0,0,0,0,0,0,0
3236,8037,0,550,0,0,0,1
3237,5000,6000,5000,5000,5000,5000,0
3238,5000,5000,5000,5000,5000,15000,0
3239,13879,4000,0,0,1310,0,0
3240,1411,1200,0,1479,0,0,0
3241,0,0,0,0,0,0,0
3242,4000,8300,4000,4000,8300,0,1
3243,0,0,0,0,0,0,1
3244,1939,1500,8213,1000,2000,3200,1
3245,2126,2104,990,1200,1654,897,0
3246,1269,3286,2881,1,632,1,0
3247,0,0,0,0,0,0,0
3248,5300,3600,0,3400,3500,4494,1
3249,1292,1303,665,692,1300,636,0
3250,2350,2421,298,468,1649,1500,0
3251,40000,3400,3000,3052,3190,3300,0
3252,2900,1035,500,508,410,0,0
3253,1120,0,0,580,500,0,0
3254,0,0,0,0,1473,1473,1
3255,1123,1103,243,296,280,16,0
3256,1200,1128,286,1000,955,0,0
3257,6400,0,6300,0,0,5000,1
3258,0,0,0,0,0,0,1
3259,24120,15791,12808,8090,34110,90231,0
3260,2000,1500,607,1360,1300,20538,0
3261,5300,5100,5000,4700,5000,4800,0
3262,4991,0,20000,350,0,16115,0
3263,991,1316,0,1657,325,325,0
3264,13333,1383,0,3150,13000,5500,0
3265,1462,1367,682,627,0,0,1
3266,0,0,0,0,0,0,1
3267,1092,0,0,0,0,0,0
3268,5479,5502,4193,5006,4503,4003,0
3269,4000,2333,3032,28298,2000,2000,0
3270,2500,3000,1000,0,0,0,0
3271,0,3500,15100,11,3129,11,1
3272,5002,5000,14400,10000,4000,0,0
3273,4987,1661,2000,3000,0,3213,0
3274,2000,2000,2000,1277,3294,0,0
3275,3352,3400,2900,2900,2900,2558,0
3276,0,2300,0,0,0,2821,1
3277,6800,6500,6000,6200,6200,6000,0
3278,0,0,0,0,0,0,1
3279,4000,1,651,0,655,653,0
3280,66513,108323,13608,112876,3998,1118,0
3281,0,236,800,227,0,0,0
3282,4411,504,0,0,0,0,0
3283,0,1000,0,0,0,0,0
3284,3340,3401,3420,3797,3476,2818,0
3285,1859,1410,910,939,1000,1000,0
3286,101585,90762,50119,282,50436,54184,0
3287,0,1257,0,0,679,421,0
3288,1300,1500,0,0,2200,0,1
3289,5000,2000,5000,6560,10000,13694,0
3290,0,832,0,566,416,416,0
3291,0,0,0,0,0,0,1
3292,5000,3000,0,3000,3000,4000,1
3293,291,0,582,291,0,582,0
3294,1507,5538,1030,1500,1500,1500,0
3295,8000,5000,2500,5000,4000,4000,0
3296,3100,0,2000,3000,0,75003,1
3297,1456,1005,160,98,0,0,0
3298,2000,2000,1000,1000,0,2000,0
3299,0,600,0,0,0,686,1
3300,14005,12004,12362,12006,9555,11005,1
3301,0,2000,2200,0,1100,1100,0
3302,1319,1291,656,679,784,376,0
3303,0,780,0,1000,1600,1000,1
3304,5000,5000,5000,5000,5000,5000,0
3305,3000,3000,6000,5000,1136,10000,1
3306,2569,2000,2000,1770,2002,2008,0
3307,0,0,0,653,0,0,0
3308,2000,20159,500,0,1120,1909,0
3309,1383,1000,196,200,1000,0,0
3310,3470,0,0,0,0,1715,0
3311,7960,0,3000,3000,3100,3000,1
3312,5600,4000,3220,3400,3252,3400,0
3313,5788,8587,5314,5000,5000,6000,0
3314,1320,1770,31744,1,2606,291,0
3315,0,1096,4,601,0,492,0
3316,25487,166744,60057,560,17921,201134,0
3317,25239,18011,13014,45049,20102,89442,0
3318,5919,3017,1720,2611,0,380,0
3319,3238,2655,0,0,0,1966,1
3320,280,4609,94,1621,0,32,0
3321,3718,13023,9070,4257,0,0,0
3322,1275,0,0,0,0,0,0
3323,0,0,0,0,0,0,0
3324,2009,1180,1000,1000,348,1000,0
3325,5012,0,4000,5000,4000,2106,0
3326,6600,7000,5300,6000,5500,5500,1
3327,0,8000,0,0,0,0,0
3328,2000,5000,37223,0,80583,10155,1
3329,4585,3789,3942,2433,10000,762,0
3330,1073,1789,0,3425,1000,3425,0
3331,0,1900,1333,0,999,0,0
3332,1000,0,0,0,0,0,0
3333,0,994,3342,1240,700,2250,1
3334,18496,2429,4598,7,3227,1,0
3335,348,4399,18,0,0,0,0
3336,1618,2000,1500,1500,2000,1248,1
3337,0,2500,0,2000,0,1000,1
3338,3700,5396,6,1003,1449,1022,0
3339,1200,0,900,0,2000,0,0
3340,1522,1495,18426,0,0,22670,1
3341,6750,5784,5246,3760,11411,7435,0
3342,2000,0,150,1550,106155,3500,0
3343,1442,1403,1000,919,2000,1000,0
3344,20000,12003,10524,11238,8814,9463,1
3345,2500,2670,2000,0,1000,1000,1
3346,0,0,0,0,0,7700,1
3347,0,0,0,0,0,0,1
3348,2050,2053,2219,2200,2394,1890,0
3349,2800,2200,4700,2600,0,4400,0
3350,0,0,0,0,0,0,0
3351,0,0,1800,0,1910,780,1
3352,1185,1030,1000,1000,2000,2000,0
3353,0,0,150,150,1929,136869,0
3354,5000,3000,2000,1800,1600,2000,0
3355,2544,1433,3224,775,5000,2000,0
3356,15504,14000,12500,12000,11000,14000,0
3357,2000,2500,4900,0,1763,2000,0
3358,1754,2900,0,1265,832,500,1
3359,4000,4000,8000,6000,0,2500,1
3360,3000,1944,5000,3692,0,2000,0
3361,6022,5022,5100,10500,0,10000,0
3362,4566,5433,5724,1336,0,3167,0
3363,0,0,3007,857,100000,1000,0
3364,16850,15522,14000,14500,18007,12733,1
3365,7340,7983,0,2964,4800,2353,1
3366,0,0,0,0,0,0,1
3367,45446,9000,0,9394,9628,8539,0
3368,316,316,316,316,316,316,1
3369,2281,1219,1164,556,595,480,0
3370,0,0,4000,7000,0,0,0
3371,2500,2215,1156,1200,3000,3000,1
3372,2100,2100,1900,2000,2000,2100,0
3373,3871,3136,3014,3123,3168,4855,0
3374,0,0,0,0,0,0,0
3375,3048,3016,0,0,0,3262,0
3376,0,0,0,0,0,0,0
3377,4052,1700,1500,2000,500,2000,0
3378,1769,1003,189,120,100,3710,0
3379,0,0,0,0,0,0,0
3380,4534,14697,0,2141,1272,24078,0
3381,1165,19325,386,369,400,5125,0
3382,1222,1000,1200,186,1200,0,0
3383,5000,2000,2000,3000,2000,2000,0
3384,0,5000,5000,0,5000,0,1
3385,31638,770,2118,0,0,0,1
3386,17301,3009,26257,15643,5696,12149,0
3387,6159,1870,969,2500,0,0,0
3388,1188,0,300,6805,0,0,0
3389,1510,3875,759,10000,19126,1946,0
3390,0,7100,5500,6000,6000,5100,0
3391,0,1500,1000,1000,1000,1000,1
3392,0,0,0,0,1146,54269,0
3393,10000,5250,0,0,0,0,0
3394,14038,5018,10000,3154,13603,9189,0
3395,721,0,2833,1000,0,2000,0
3396,6100,4252,5000,2780,4881,3000,0
3397,184212,5482,3493,3590,3815,3876,0
3398,0,1200,500,500,500,500,1
3399,0,0,0,13369,0,0,0
3400,1056,1000,40,1377,1080,382,1
3401,1572,166235,3372,4018,600,600,0
3402,5847,3413,3872,3465,3627,5000,0
3403,0,0,1004,0,8000,5000,1
3404,35300,1000,0,0,1245,0,0
3405,3000,1800,3000,6000,2900,2000,0
3406,1548,1446,14720,427,1000,300,0
3407,4000,2006,1000,1000,1000,1000,0
3408,5884,11146,0,8092,1565,2620,0
3409,7232,4723,2035,41784,26108,37216,0
3410,355,355,1204,2378,6344,14889,0
3411,2000,2000,1000,0,0,0,1
3412,4000,4000,2500,236,1700,74,0
3413,13333,13333,13333,26663,0,11913,0
3414,0,7400,0,3300,7000,0,1
3415,249,27477,0,0,24272,11008,0
3416,8017,8000,8000,9000,7000,6000,0
3417,6500,5000,5000,5000,6000,5000,0
3418,2825,2961,1600,1579,1692,1068,0
3419,3000,4000,53083,1268,708,664,0
3420,1068,91679,45086,2223,2091,9890,0
3421,18000,18691,5027,3000,3068,175056,0
3422,0,2373,1475,4000,3000,2373,0
3423,2000,30000,1000,1000,1000,1500,0
3424,3000,1700,1135,1100,1500,1200,1
3425,1468,2000,0,2000,0,0,0
3426,5929,3272,4362,5040,3195,105,0
3427,10600,30000,20000,15000,10000,10000,0
3428,4500,0,1000,1000,1000,1000,0
3429,0,0,0,0,5000,0,0
3430,0,8959,0,7063,0,23240,0
3431,2309,2637,2,5567,8,2730,1
3432,2016,3399,1449,5590,7314,1579,0
3433,2,0,0,700,0,0,0
3434,3004,3006,3007,489,2110,2201,0
3435,390,390,390,6026,7410,390,1
3436,0,0,0,0,0,0,0
3437,1000,0,0,0,0,0,0
3438,7600,7521,3804,160897,5198,6000,0
3439,1631,21698,12657,569,3000,25000,0
3440,0,824,31144,25664,2610,1833,0
3441,1600,1300,650,700,1000,750,0
3442,5548,0,5651,1876,0,2000,0
3443,0,0,363,0,944,2000,1
3444,1242,380,22,2575,3009,6026,0
3445,2483,252,1579,223,421,8228,0
3446,1124,1010,1322,500,175,1331,0
3447,7700,7527,4900,5100,5300,4610,1
3448,2990,4175,1707,4492,6149,34672,1
3449,11000,6000,40000,42000,34880,201277,0
3450,0,326,326,1440,8521,9592,0
3451,0,0,0,0,0,0,1
3452,6000,0,2000,2000,2000,2000,0
3453,2359,1745,1725,1704,1730,1677,0
3454,0,2522,0,1261,1428,1261,0
3455,1315,2401,900,709,1548,0,0
3456,2000,1435,1149,1197,1009,990,0
3457,0,12000,1100,1000,0,2500,0
3458,10101,8000,0,15000,0,7053,1
3459,2965,3500,2600,2500,1901,2370,0
3460,8000,0,4970,4907,4936,5024,1
3461,5021,10036,3000,2000,2000,2000,0
3462,3000,0,2000,1000,2000,1000,0
3463,9300,7851,6400,6500,6537,6200,0
3464,33404,1000,2390,0,48620,156,0
3465,42552,30084,29033,13120,59273,1241,0
3466,2942,1057,1708,3014,3037,4974,0
3467,934,1461,823,1126,880,926,0
3468,7027,6000,3220,3600,2670,2618,0
3469,0,0,0,0,0,0,0
3470,4500,4006,3000,3000,3000,6000,0
3471,0,3000,0,0,0,2000,1
3472,2567,0,2475,5341,1500,0,1
3473,7022,6501,6500,6504,7008,8009,0
3474,7000,5000,5004,5000,5000,5031,0
3475,2002,1553,1002,2002,1000,542,0
3476,1318,1278,635,802,350,0,0
3477,1218,1254,3000,617,621,643,1
3478,7951,6890,0,0,0,0,0
3479,4081,4283,3338,1224,31022,1088,0
3480,5011,5217,5000,5340,94762,5026,0
3481,825,1890,0,0,630,1030,0
3482,1500,1000,1000,2000,1000,894,1
3483,2730,500,2727,712,0,0,0
3484,2300,1400,335,342,4000,200,1
3485,4850,3740,2798,2865,3020,2377,0
3486,4000,0,3000,3228,0,4000,1
3487,780,36659,5000,5000,7000,5000,0
3488,157,157,157,307,507,357,0
3489,2013,1440,800,1800,108,1130,0
3490,2005,1206,1000,600,500,1000,0
3491,1473,24770,3366,1473,44314,4000,1
3492,5206,30176,10258,14000,15070,6029,0
3493,6061,7048,5016,10294,5136,5225,0
3494,1400,1000,0,1000,1087,801,0
3495,5000,0,3900,1801,1800,2000,0
3496,7240,1000,1558,12079,35920,0,0
3497,1626,1581,1000,900,700,1000,0
3498,5665,35000,8877,500,0,21257,0
3499,6000,10000,900,310,0,3400,0
3500,2151,3065,750,0,0,377,1
3501,1500,0,3000,1500,0,1900,1
3502,5000,5000,5000,5000,5000,5000,0
3503,5000,5000,5000,5000,5000,5000,0
3504,29000,1000,0,0,0,0,1
3505,316,316,5772,316,316,5174,0
3506,6000,0,0,0,0,0,0
3507,8355,8355,8355,8355,8355,8285,0
3508,3000,3000,3000,2000,2000,5000,0
3509,1303,3,5387,1814,0,0,0
3510,0,3400,0,1528,3038,0,1
3511,1328,1315,703,723,1050,668,0
3512,1249,279048,10758,5000,5080,2515,0
3513,0,3628,0,3600,0,4000,1
3514,3000,1500,0,0,4513,0,0
3515,2500,3000,3000,3000,3000,3000,0
3516,487,2010,0,0,0,299,0
3517,6555,6000,3272,15874,4182,15694,0
3518,10267,200,0,0,0,0,0
3519,1270,3946,2444,2805,258,1,0
3520,15000,20000,20000,12000,12000,13000,0
3521,0,0,0,0,0,4003,0
3522,5334,50006,9460,9461,2507,10007,0
3523,2000,3000,1000,1000,1000,2115,0
3524,0,441,653,500,600,751,0
3525,2128,1608,1391,1410,1580,1548,0
3526,4340,5491,2013,1510,18,89898,0
3527,3300,2600,2600,3000,2600,2600,0
3528,2000,0,1600,0,0,1500,0
3529,3000,2700,2000,1900,1700,1794,0
3530,0,0,0,0,0,0,0
3531,500,470,470,0,0,0,0
3532,3000,0,1200,1200,1500,2000,0
3533,6200,7600,6100,5900,6300,7500,0
3534,1003,0,501,0,936,1002,1
3535,2084,1973,1708,1728,1621,1359,0
3536,3100,1000,0,1600,0,800,1
3537,4000,3000,1000,2000,2000,2836,0
3538,8355,1000,0,0,6800,97,1
3539,3786,1451,2424,2050,3187,1972,1
3540,0,5000,3300,0,0,0,1
3541,0,0,10644,0,150,780,1
3542,3012,2100,2001,2001,2000,1782,0
3543,1032,2938,6039,0,0,0,0
3544,3000,3000,5000,5000,5000,3000,0
3545,0,0,0,0,0,0,1
3546,1676,2000,1220,1100,1000,1100,0
3547,2812,2599,2143,2208,2112,5000,0
3548,3899,3913,3186,3301,3525,3095,0
3549,1500,0,500,650,600,0,1
3550,10087,2522,7951,14493,2120,3027,0
3551,0,3000,0,0,1150,0,1
3552,18785,10742,37171,6192,31453,12333,0
3553,3000,3266,600,1672,20000,1000,0
3554,8040,4235,87230,3000,10000,4317,0
3555,7000,0,3000,4000,5000,0,0
3556,1730,1722,3214,2119,5064,0,0
3557,3206,10696,1291,3877,11077,700,0
3558,4000,2602,2000,3000,2000,5000,0
3559,2731,757,876,3551,0,13460,0
3560,145,0,631,0,0,165,0
3561,2600,350,0,1100,500,1300,1
3562,3000,2500,2600,2600,2500,2800,1
3563,0,0,0,0,0,0,1
3564,6600,0,2915,3154,2977,90000,1
3565,2350,4700,0,2350,2350,350,0
3566,0,825,0,528,416,1059,1
3567,20091,25370,15203,12013,12013,10135,0
3568,12000,10000,8300,0,8006,6270,0
3569,0,0,1980,0,3047,0,1
3570,6216,4371,4037,6613,4055,3575,0
3571,5000,4000,5000,3000,2700,3000,0
3572,8019,8008,6700,6800,6324,6120,0
3573,0,1720,1754,893,0,400,0
3574,2616,0,400,499,500,900,1
3575,3502,3000,4000,3100,3000,3000,0
3576,6950,3250,1767,0,3654,0,0
3577,19169,22893,53198,0,0,12000,0
3578,1974,0,700,0,550,1100,1
3579,420,0,742,0,0,198,0
3580,2609,0,830,0,400,500,0
3581,555,0,718,468,366,0,1
3582,1188,2000,1230,390,890,215,0
3583,8666,16998,17504,0,0,0,0
3584,2500,300,0,300,1774,284,1
3585,5000,3011,5000,5000,3000,5000,0
3586,0,0,0,0,0,0,0
3587,0,638,225,0,0,0,0
3588,291,291,291,291,291,1451,0
3589,680,0,0,0,0,0,0
3590,0,5100,2000,2000,0,4046,1
3591,1257,1267,588,1500,1500,0,0
3592,3796,5227,2293,4739,1640,3012,0
3593,1600,1500,900,3600,393,0,1
3594,4000,2400,3000,3000,5100,0,0
3595,21000,17414,12000,30000,18000,11000,1
3596,6510,6450,5103,5500,5307,5011,0
3597,3613,3100,2000,2100,2200,2041,1
3598,5500,0,580,600,600,600,0
3599,11901,5758,0,150,7424,0,0
3600,4848,1282,4854,10251,0,7328,0
3601,0,0,0,0,0,0,0
3602,0,0,0,0,0,0,1
3603,3000,2386,2553,2483,2657,3000,0
3604,2336,1215,6461,2567,1470,11605,0
3605,1763,2500,2000,2000,2000,2100,0
3606,0,1772,2600,2200,0,0,1
3607,3477,4100,2022,2100,2156,1740,0
3608,1700,3000,0,2500,1200,0,0
3609,9883,6000,6194,30364,100018,4817,0
3610,69220,3095,5000,2000,10058,23219,0
3611,9000,9007,5254,6000,5500,5000,0
3612,187206,10909,29161,28238,33272,175357,0
3613,3320,2800,6400,2870,0,3150,0
3614,1400,1023,0,12469,598,1,1
3615,40093,30000,10000,10030,5000,5000,0
3616,59324,6093,5411,6025,5000,3617,0
3617,1500,1000,4000,500,2500,0,0
3618,7097,6548,8976,909,17682,12710,0
3619,1732,0,0,0,69438,3750,1
3620,693,0,1144,4279,0,0,1
3621,599,982,1007,5,2075,2669,0
3622,2017,1900,1900,1925,1845,1886,0
3623,2000,4000,2000,3000,0,0,0
3624,5187,2043,1552,2013,3002,3003,1
3625,31401,1369,15010,3280,0,3357,0
3626,2763,0,5371,16648,1000,997,1
3627,2202,2083,697,711,717,674,0
3628,1821,3600,1000,1000,1000,1000,0
3629,2000,2000,2000,2000,2000,2000,0
3630,1988,18000,1857,1723,2075,1500,0
3631,5572,3321,3154,3031,3339,2921,0
3632,9581,30000,1590,1472,1317,1314,0
3633,2384,5461,2872,1093,19055,2239,0
3634,0,2000,1892,1979,2226,23011,1
3635,4000,7000,3600,3333,3333,3110,0
3636,5000,5000,5000,5000,5240,5000,0
3637,1135,1144,797,0,329,490,0
3638,1300,1500,1415,4000,1000,1000,1
3639,7000,7000,5300,5300,10100,5400,0
3640,3000,1707,1551,1607,2000,2000,0
3641,0,3500,2589,0,0,1332,0
3642,7254,2208,11,6402,5234,2899,0
3643,3085,2969,1007,1042,1200,1501,0
3644,15683,1381,3300,2452,2728,0,1
3645,1750,1800,1118,2100,1100,0,0
3646,7000,6500,6183,6640,14000,0,0
3647,34415,14565,7229,12806,35433,11405,0
3648,451,0,29811,20000,2386,462,0
3649,0,150,0,921,0,51362,0
3650,0,390,390,390,0,780,0
3651,3500,3200,2500,2400,2500,2500,0
3652,6010,5507,4500,4502,4200,4500,0
3653,18000,5044,6506,500,500,2000,0
3654,3799,3269,3407,5024,5056,5135,0
3655,5377,9383,6295,10018,21939,5002,0
3656,6894,2917,0,2784,5568,1714,0
3657,5900,3500,3400,0,4000,4000,0
3658,5500,4005,3241,15500,4000,3568,0
3659,4194,1300,0,4689,0,1582,0
3660,36000,1222,7510,491,6600,0,0
3661,4794,5560,2426,3521,1641,913,0
3662,0,11979,206,10,4,11591,0
3663,326,326,326,76465,5000,5000,0
3664,0,0,0,0,0,0,1
3665,1114,0,1000,0,16391,832,0
3666,6000,5000,1000,4000,5000,8000,0
3667,15024,30002,15052,10507,25001,25082,0
3668,2000,1400,639,0,0,0,0
3669,1905,5,1527,2569,2889,2074,0
3670,1445,782,790,849,12319,7575,0
3671,0,0,0,0,0,0,0
3672,525,3519,2201,2203,8389,8048,0
3673,0,0,0,0,0,0,1
3674,3114,800,770,0,776,549,1
3675,0,188,16476,0,0,0,0
3676,1126,1136,316,833,100,292,0
3677,360,360,16133,7000,796,819,0
3678,390,390,390,390,390,780,0
3679,1235,1369,825,0,0,0,0
3680,9403,10007,184,170,1738,5256,0
3681,1000,1000,200,0,0,0,0
3682,10896,8123,7522,7003,4700,5000,1
3683,1602,1268,0,21451,0,652,0
3684,8025,5023,0,0,5250,0,0
3685,7000,5000,2000,2000,2000,2000,0
3686,9139,5481,27110,29889,10809,2648,0
3687,0,5000,3200,7,2309,3862,0
3688,1211,1202,452,460,504,394,1
3689,0,11143,7300,6024,6000,3500,0
3690,0,0,0,0,0,0,0
3691,100000,0,7632,0,6071,0,0
3692,13351,18997,50933,24652,18060,3306,0
3693,0,0,0,0,0,0,1
3694,3000,0,2000,3000,2000,1500,0
3695,2178,2674,2200,14710,8000,3005,1
3696,5000,0,2500,1500,2000,1000,0
3697,2008,1106,1000,1000,1000,1000,0
3698,0,1430,810,786,447,2215,0
3699,0,0,0,0,0,0,1
3700,2100,2097,1289,712,713,1000,0
3701,1600,4990,13616,1310,4789,1345,0
3702,723,723,1038,2035,3664,723,0
3703,36710,5114,0,0,0,0,0
3704,390,390,390,390,390,780,0
3705,1800,2800,0,0,1900,0,1
3706,0,0,0,0,0,0,0
3707,5000,5000,3000,5000,6000,3000,0
3708,5341,4000,3500,3000,13000,2300,0
3709,20018,6028,25030,20023,20000,10000,0
3710,1300,1210,0,0,0,0,1
3711,3007,2804,2802,2901,5000,80000,0
3712,16923,7714,7283,7407,10000,6000,0
3713,0,0,0,982,0,1500,0
3714,0,3000,2000,0,3000,2000,0
3715,1900,0,0,0,0,0,0
3716,7000,7000,2300,0,5600,4500,0
3717,0,0,0,0,0,0,0
3718,0,0,0,0,4443,890,0
3719,1547,1539,1066,18660,771,1000,0
3720,780,0,0,390,1320,0,0
3721,0,0,0,0,650,0,1
3722,3200,0,1000,1000,2000,0,0
3723,5000,19037,0,14000,0,3949,0
3724,3000,2000,2000,1800,2000,2000,1
3725,0,0,0,0,0,0,0
3726,3900,3179,773,9832,10084,4380,0
3727,1106,771,625,1099,326,326,0
3728,1742,1077,902,1077,1271,1595,0
3729,0,4000,4000,8500,0,4000,1
3730,0,0,0,0,0,0,0
3731,3543,1139,40003,2000,2100,24,0
3732,5071,3041,3096,3845,212,3,0
3733,70973,9226,1845,41194,2920,1374,0
3734,99664,74640,63758,85072,83215,124063,0
3735,1895,1539,1089,718,400,5000,0
3736,3895,50000,2000,2000,2344,1235,0
3737,5873,52983,35002,10203,7500,10000,0
3738,14082,15023,15098,10008,15045,20164,0
3739,0,0,0,0,0,0,1
3740,2497,16047,18776,0,0,0,0
3741,4000,2338,2000,2018,2000,1700,0
3742,0,4898,0,0,1800,3000,0
3743,7011,3000,0,123,5000,0,1
3744,4000,0,2000,0,1200,0,0
3745,5771,120055,5073,3508,3707,3016,0
3746,3579,2262,2830,1682,1235,1280,0
3747,3318,0,800,3576,0,0,0
3748,2506,3380,1085,2394,6601,29708,0
3749,5000,1200,0,5000,37000,3000,0
3750,3000,2000,778,811,2000,2865,0
3751,1500,1500,1500,1000,1000,1000,1
3752,3394,307,0,0,0,0,0
3753,0,0,4237,16,7548,4105,0
3754,586,5842,8956,0,316,316,0
3755,15987,36607,8243,14494,54284,6702,0
3756,0,0,0,8867,763,748,0
3757,2000,2000,1000,1000,1000,1500,0
3758,0,0,0,0,0,0,1
3759,1500,3000,6157,1500,138,59,1
3760,2403,4730,4628,5127,3400,1720,0
3761,4840,0,0,0,0,0,0
3762,2000,2000,2000,2000,4500,0,0
3763,0,0,0,0,0,3422,0
