ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
5981,34084,36916,21089,22943,22994,25172
5982,7393,9400,7226,5733,5755,1600
5983,72565,63342,51529,41484,34097,29200
5984,63845,65443,65169,64370,15082,0
5985,30076,31287,31676,32259,31608,33524
5986,1971,748,0,0,0,0
5987,0,0,0,0,0,0
5988,285249,276229,277026,280771,270992,111885
5989,85040,77213,68131,62704,60133,59335
5990,157122,153320,156996,158717,162122,165399
5991,696,696,696,696,846,696
5992,52180,49874,52000,53590,54606,51033
5993,389,389,389,389,389,389
5994,29940,15903,5641,2194,18601,2557
5995,22778,6405,1683,-885,3019,-177
5996,50318,50579,48491,29157,29097,29039
5997,22629,24943,27210,36359,39299,40428
5998,181542,173731,152447,119730,122537,109504
5999,150527,153900,0,0,0,0
6000,13538,9199,6879,6753,5440,5440
6001,6364,1625,517,0,1450,2668
6002,75382,73980,75036,77094,75708,76610
6003,2450,1038,34741,20409,23804,22697
6004,78428,76513,74383,48315,48831,48950
6005,2150,9413,6020,18468,9665,28100
6006,416,416,416,0,832,416
6007,67211,63278,57104,57380,58225,58847
6008,265803,246770,223989,223232,219158,212237
6009,0,0,0,0,0,0
6010,0,0,3581,3654,0,0
6011,0,0,0,0,0,0
6012,1458,-4,3994,0,0,7429
6013,28871,28430,29051,29265,28267,28925
6014,35676,34407,30785,31573,35191,34476
6015,0,0,0,0,0,0
6016,8618,9975,4885,1065,-264,942
6017,16348,10535,10720,10120,0,0
6018,20442,20141,19888,20318,20364,20134
6019,43272,21546,4397,0,0,0
6020,0,0,0,0,0,0
6021,1117,0,0,0,0,0
6022,0,0,0,0,0,0
6023,64670,66197,70867,54425,55555,48530
6024,1767,-3355,-3987,-1987,1697,4347
6025,274263,267233,360999,149363,142757,119034
6026,4111,874,25014,26184,21515,15656
6027,104498,107819,109836,44356,45932,47473
6028,120869,0,0,0,0,0
6029,2069,2675,448,448,29926,5287
6030,21787,22817,24134,24635,29032,29766
6031,-200,-200,-200,150,150,350
6032,8938,73679,65181,5466,30177,11602
6033,83379,26305,26858,40098,10855,-2
6034,473,4511,5122,1936,1771,0
6035,2270,1703,-15,30943,15631,17508
6036,5280,5000,5000,0,0,5000
6037,4356,12345,2663,867,3060,858
6038,115978,121386,108759,94692,96419,98233
6039,76445,78013,19007,19392,19928,20445
6040,2400,2400,2400,2400,2400,1800
6041,26575,27062,20111,8738,250,0
6042,93724,96017,98111,68668,66845,67452
6043,780,0,11440,3752,1824,390
6044,4957,4957,4957,4957,4957,4957
6045,183994,182427,182657,174547,181454,177141
6046,70701,74550,78212,69453,73423,72575
6047,0,0,0,0,0,0
6048,21092,19756,19058,15146,15064,12774
6049,203385,192055,164665,155614,145920,104728
6050,19282,20364,21638,25392,24428,26410
6051,2450,4765,3767,4151,3940,3697
6052,44306,43321,43454,44254,2150,1689
6053,986,2295,2754,74,3381,2308
6054,0,799,0,0,4150,0
6055,150,150,150,150,150,150
6056,143737,129898,124370,112589,26958,8535
6057,815,815,815,1630,815,815
6058,161083,164757,168214,159106,162436,165878
6059,352032,353903,351888,351175,352835,354265
6060,248,832,416,2304,323,-1092
6061,137723,141048,142475,143966,146736,149697
6062,1767,17684,18382,21415,6654,10323
6063,-347,-347,-347,-347,-347,13694
6064,92000,94000,96000,98000,100000,0
6065,12864,14150,15334,16222,17598,9950
6066,280,6852,486,0,0,244
6067,81553,39759,29601,20650,0,0
6068,25244,0,0,0,0,0
6069,144376,91373,15016,14092,14315,111458
6070,74228,76138,45441,30526,28356,2661
6071,166988,170603,172056,172615,174555,177010
6072,416,832,416,3285,2685,2270
6073,205323,5317,4898,19351,4858,6973
6074,26340,31523,35718,24288,25720,48759
6075,26460,27042,27617,28546,13487,8307
6076,125406,123819,122209,122047,122019,130079
6077,22320,15193,13516,1541,8805,11329
6078,147260,148157,146844,145037,145349,145506
6079,88612,91137,99314,95292,63782,41114
6080,8065,49307,5679,8855,49572,2684
6081,71392,70757,71451,70654,70965,71373
6082,15910,15370,16490,16962,15446,14739
6083,74037,71892,70762,71296,72832,74138
6084,1050,1050,1050,1050,1050,1050
6085,124375,133384,135691,137675,135371,138455
6086,17444,11276,13324,5427,4521,0
6087,99483,97546,98897,94943,96967,99016
6088,26928,29773,30091,30922,34112,34280
6089,112434,98455,103351,100724,97675,102080
6090,8036,7663,768,10488,4724,104205
6091,42218,44828,-7772,-7772,69762,71591
6092,1198,10848,8830,16864,17199,20025
6093,3302,0,679,679,5679,7570
6094,666,666,1332,666,666,416
6095,120430,123150,0,6261,0,0
6096,749,44893,34812,15768,25915,25058
6097,49695,49848,49557,49233,49068,48542
6098,188096,171535,167877,128550,131511,127781
6099,59533,61276,61117,25254,26237,26752
6100,58008,72062,72912,80819,84186,83710
6101,218094,225070,227528,121751,219354,111792
6102,25809,14888,20803,18395,18386,18420
6103,56793,57455,59295,19212,19232,19218
6104,1473,1473,390,390,390,780
6105,50732,50713,45549,40043,39844,39599
6106,0,0,0,0,0,0
6107,326,501,1251,0,2106,652
6108,114127,117131,114496,120538,115975,116937
6109,193162,191772,174199,173102,152178,129082
6110,0,0,399,35528,10389,0
6111,117922,114621,115581,118481,116444,117283
6112,17155,0,0,1116,969,6745
6113,47333,11354,12367,12612,12875,13131
6114,17261,20543,18180,7200,18183,8975
6115,2007,21790,17102,13367,22659,22707
6116,0,0,0,0,0,0
6117,74384,0,0,0,0,0
6118,2273,1170,0,0,7972,8275
6119,20632,21994,23914,23231,24851,24301
6120,76062,73367,70935,52943,50971,50681
6121,128413,124320,108995,84196,95286,93613
6122,80762,77506,75239,71245,69214,24036
6123,390,390,0,944,0,0
6124,0,0,0,0,0,0
6125,6911,10507,4785,4567,11762,4209
6126,115,109,1375,230,115,113
6127,178854,177159,177477,176197,170173,139649
6128,0,1493,0,11511,14916,15564
6129,16339,20650,0,0,0,0
6130,69046,70490,71931,73362,74897,76461
6131,21872,68309,162651,13514,36306,14974
6132,0,0,0,0,0,0
6133,3293,9051,2804,3958,12157,3874
6134,29989,168,1206,300,460,861
6135,32891,30930,28901,27587,25531,26586
6136,29668,30282,30737,26875,26318,25880
6137,631,1170,780,390,0,780
6138,45260,46605,47317,48259,50245,50265
6139,275487,207378,107293,6283,5783,5283
6140,2542,2545,1158,1103,110,187
6141,235073,235704,198181,143561,110982,72514
6142,87161,89009,92651,93725,95517,97581
6143,393780,371511,318025,248281,254175,256613
6144,15952,29836,1860,1535,0,0
6145,91983,100538,101670,98047,101891,98173
6146,24796,27085,26352,33871,33192,35637
6147,3553,15696,17257,21624,26246,30781
6148,34085,29305,25945,22318,18636,15374
6149,0,0,196,533,1238,957
6150,-3928,-5973,4735,6186,116,14429
6151,79681,79989,76394,24873,-2132,28561
6152,1521,0,0,0,0,0
6153,5383,40004,0,650,0,2232
6154,24022,24744,24053,25624,25977,25413
6155,165,165,165,323,158,-1027
6156,21431,19745,19943,19235,19245,13670
6157,380,380,380,380,56663,57436
6158,69926,69474,60975,38546,37843,38632
6159,131096,127564,130167,132754,135691,139646
6160,0,0,0,0,0,0
6161,23855,18298,1741,16594,18261,18333
6162,40281,9630,10614,10478,10490,390
6163,281600,281178,265549,244053,239088,193401
6164,324452,309369,269703,266017,271657,245958
6165,429169,278515,259097,259999,265746,259299
6166,10011,12830,13225,12718,12829,13083
6167,2907,-110,-110,-310,82690,84529
6168,67876,69903,71446,79589,81354,83044
6169,0,0,0,0,0,0
6170,19961,16437,16579,17437,18314,19616
6171,5994,1478,2946,1473,1473,1473
6172,0,1988,19690,25681,0,0
6173,0,0,0,0,0,0
6174,114430,108202,108657,108668,103867,111842
6175,32233,31440,33489,18968,15611,19304
6176,22323,25961,25141,22272,22844,19436
6177,57570,54383,49966,7825,3753,34287
6178,-3,-3,1130,3525,0,2116
6179,83683,65192,46273,46979,48139,44432
6180,598,3188,33850,4625,1035,520
6181,61089,59556,60486,58296,33247,34118
6182,26410,31128,24486,21879,13127,14149
6183,263,263,4119,4390,20952,15562
6184,64378,14054,140230,98674,107664,111561
6185,53540,53321,49263,29063,26644,27201
6186,-18,-18,-18,-18,-18,-18
6187,19946,18646,13086,13086,3555,0
6188,5832,33559,32774,23113,19852,17308
6189,16772,943,38450,29925,33769,21020
6190,45578,41906,35703,22360,23659,27421
6191,0,0,0,0,0,0
6192,0,767,4090,9471,1993,1164
6193,69794,70756,65348,58253,35943,27930
6194,19390,22726,12148,12885,12994,15320
6195,41993,43163,36546,6421,5263,-12
6196,11730,7221,0,3041,3041,1326
6197,80088,81371,79183,64862,58651,55230
6198,12855,16012,16453,15891,16224,16710
6199,51682,37869,27114,29625,32788,28668
6200,26411,27578,29312,29680,29689,31050
6201,10448,1199,6675,1175,888,4186
6202,44100,0,28428,0,0,12000
6203,7523,8445,9090,3270,774,0
6204,5433,12906,7044,6787,6534,6277
6205,108157,107692,108590,109389,110491,111158
6206,3479,570,0,1546,4981,4769
6207,15732,15760,18426,19200,3817,4817
6208,157646,159833,160032,162303,164700,166756
6209,141330,133582,125026,108358,110070,111654
6210,44654,45650,46320,45290,48322,49094
6211,46436,41290,40251,15273,14229,15001
6212,91857,78797,70936,68104,68055,68084
6213,28598,22017,14605,15125,18048,16607
6214,62382,55076,113654,104449,95937,96634
6215,11201,1383,976,1126,563,413
6216,7978,11396,8900,8565,8590,19894
6217,10361,9692,3772,1919,316,2360
6218,0,0,0,0,0,0
6219,3902,1950,890,0,750,0
6220,836,836,390,150,1320,780
6221,25621,26805,27763,28342,29123,29930
6222,36211,28530,20084,18088,18476,20168
6223,86493,86960,87187,86669,90391,87207
6224,138628,156232,152251,153820,163265,166627
6225,147331,146999,146277,147946,145846,143531
6226,19081,1170,6512,14122,7894,3927
6227,28923,29803,25373,23231,23913,21120
6228,184427,188583,191992,185383,179565,92788
6229,470,0,0,550,880,1287
6230,10198,28773,18031,13127,0,0
6231,58076,59534,51006,44360,34229,37880
6232,41387,42117,41140,42110,42988,43841
6233,144933,148103,148137,151505,154728,157912
6234,70664,62223,26400,27201,27363,-4000
6235,-4,-4,-4,-4,-4,-4
6236,4377,-3,3885,0,1140,505
6237,32903,33275,34174,34141,34456,34737
6238,8257,7995,4878,5444,2639,2697
6239,91718,93338,96781,98274,100528,102748
6240,118402,119764,72050,0,0,0
6241,227479,181629,185614,189524,193971,199763
6242,21006,18851,19722,19644,18687,18033
6243,84171,76025,78068,78589,77213,82567
6244,281663,211805,96763,67554,-3,1244
6245,126418,129214,131933,134482,135772,138229
6246,7975,4062,1914,4877,2100,3602
6247,0,795,588,1488,609,768
6248,9918,15918,103169,95669,88080,80576
6249,34871,37999,37089,39464,38698,40051
6250,6691,7723,17734,9081,8877,9261
6251,0,999,0,0,0,0
6252,1435,1270,3783,2522,1261,1436
6253,1480,3832,898,425,0,2791
6254,12193,13983,15746,17486,17067,17255
6255,50033,52440,52993,51546,52663,53737
6256,17848,19032,19664,16407,15068,40794
6257,3213,4308,4093,4866,6781,7668
6258,45358,42991,45848,50875,56479,50889
6259,82212,79682,28242,21400,0,0
6260,74487,76126,69856,48816,48476,48448
6261,209848,214477,218142,195913,197823,189111
6262,97584,75187,72556,63524,49914,18068
6263,200,840,0,3458,499,5180
6264,827,827,827,827,755,-72
6265,88758,89680,89876,49922,46302,45430
6266,324693,321110,325024,322246,297637,301575
6267,231181,26610,24910,20133,5821,143866
6268,87376,85135,86024,91380,93263,95079
6269,140,140,12527,12640,14805,238
6270,25043,26411,27451,19431,19837,20232
6271,2400,2400,2400,2400,2400,1800
6272,69900,67591,68338,26916,27480,28043
6273,65600,63396,64150,66135,70118,67254
6274,1007,3680,4214,3790,3357,3426
6275,929,1729,0,0,0,0
6276,28292,30494,28317,16454,450,1400
6277,58679,56871,56279,24271,52040,25453
6278,9777,10140,9360,9833,9153,9116
6279,136556,139453,142295,145127,148159,151462
6280,682,0,0,1012,0,669
6281,25899,25177,22768,18600,0,0
6282,0,0,0,0,0,0
6283,38675,0,0,0,0,0
6284,30697,40139,49410,58549,67560,86315
6285,84014,85107,82532,81236,78306,72173
6286,79518,77757,32325,25670,30089,29395
6287,105775,88262,69596,32709,31816,33368
6288,4482,-10,1903,850,808,775
6289,135805,125973,95602,91328,93099,95825
6290,38604,36684,33826,30387,28850,29022
6291,86713,75143,43487,34904,108419,75455
6292,17243,14722,15270,15615,16261,16969
6293,2326,4917,4906,4707,2254,5375
6294,18738,16345,20246,9936,10833,21169
6295,169246,100967,102819,105477,107454,110419
6296,103550,105089,107164,105988,108617,103497
6297,25154,27028,29098,21447,13547,16008
6298,3440,6140,5812,13955,22687,15621
6299,63912,53137,45078,6823,28989,29059
6300,7134,7872,9528,9725,9427,10118
6301,3903,2246,3040,0,0,0
6302,12752,9314,26887,23981,19378,12759
6303,16313,10253,7735,6923,7035,9175
6304,100,100,109,1863,1763,591
6305,17775,18688,21488,20847,21162,21809
6306,15798,16630,15687,38750,15802,15730
6307,15472,14860,19601,13262,14329,34193
6308,20335,21699,22460,20345,42123,19852
6309,61951,55504,22050,17360,17360,12000
6310,0,0,0,0,0,100
6311,-5,43528,104315,71776,60753,0
6312,263943,258331,261518,194791,198894,197564
6313,0,0,0,0,0,0
6314,132880,133904,134552,135151,136327,136647
6315,4216,6476,6224,6347,12856,8078
6316,2580,-35,3519,1846,1330,14470
6317,128595,131627,136428,54058,55398,56698
6318,13747,15020,16059,16081,17423,17695
6319,4221,2188,2701,2427,1104,2362
6320,26551,25855,25146,26549,25849,25285
6321,10972,15005,13887,17255,17515,0
6322,24496,20329,15219,16158,14295,10930
6323,58335,56745,56058,51573,47665,43756
6324,12939,28805,41027,36073,46096,103065
6325,636,2228,3287,4843,6379,6878
6326,997,40297,6597,665,10117,0
6327,5743,7487,8114,7835,8605,10948
6328,141323,143548,146487,139155,142337,145411
6329,71066,55271,50706,48847,47437,42576
6330,455042,364288,261185,215575,174736,118438
6331,43247,45036,44384,19524,35268,16099
6332,170359,178514,98196,100108,95629,89472
6333,136838,142250,149864,155828,178160,175140
6334,63963,65350,66279,70580,69180,70392
6335,122193,109382,109845,105271,96644,94973
6336,34785,0,18518,16574,12215,6660
6337,20155,10356,556,20897,20438,20325
6338,784,1972,2577,2652,-6,1279
6339,1992,8287,9427,2040,16338,2076
6340,78401,76930,77977,58469,58722,59770
6341,77578,79724,81221,34289,38550,40600
6342,6338,8460,1682,7898,3336,975
6343,17790,18209,18608,20294,19828,20396
6344,4686,5459,6214,7104,8973,10809
6345,0,0,0,0,0,0
6346,390,390,390,390,780,390
6347,82274,80426,78536,94069,92447,95925
6348,62423,63827,64682,65614,67007,68349
6349,0,0,0,0,0,0
6350,76,773,0,1703,329,248
6351,94114,96689,101023,93738,96218,102547
6352,24947,24529,23840,22790,23001,24557
6353,-8,859,-820,-813,-2292,-2292
6354,-200,-200,-200,0,2769,0
6355,0,0,369,0,7490,941
6356,5195,15371,14163,15517,14685,14016
6357,465,465,760,1360,518,3518
6358,29662,5384,4488,2630,150,335
6359,17541,18716,19098,3291,1855,540
6360,121508,99470,83330,57609,59526,31515
6361,73073,74739,70844,63924,57326,59654
6362,19844,19238,20205,19588,20037,19880
6363,11379,9559,10861,10055,11040,10466
6364,28170,32597,32289,31276,30428,29371
6365,20184,20702,20057,19583,19991,20446
6366,0,1519,0,0,0,2755
6367,-1279,-2329,2115,2329,850,0
6368,20936,20647,21561,18438,20619,17582
6369,49005,49551,45930,0,0,0
6370,113722,110525,103632,-36,-18,-18
6371,2480,179,1669,0,0,0
6372,18271,19857,19090,18500,4860,4080
6373,101762,102832,100328,97883,96238,96160
6374,0,0,0,0,1899,1749
6375,78293,79555,77025,76991,79066,75356
6376,9682,-399,0,0,399,150
6377,27594,29717,28812,28762,10404,8578
6378,650,625,300,475,300,325
6379,25773,28943,28184,28449,30379,30931
6380,141346,145483,146410,142858,146007,130721
6381,0,0,0,6622,6506,6511
6382,82891,80997,81380,75374,77158,78710
6383,86294,88412,89853,69362,70537,56775
6384,17807,18520,39053,20055,19606,19925
6385,0,18000,18485,17406,19345,21134
6386,30117,30712,32332,34156,33360,25988
6387,273927,211551,132145,88487,66701,52054
6388,0,0,0,0,710,7611
6389,8286,9395,10000,10000,0,0
6390,46006,45425,32139,53639,51873,64675
6391,0,0,0,3155,4550,1264
6392,5354,4790,900,6849,26249,6633
6393,42063,0,0,0,150,1000
6394,16259,15026,17363,11708,11329,4749
6395,526,526,526,1913,1226,1752
6396,68083,50822,31179,28686,10806,11673
6397,33490,35908,29995,27297,21524,23005
6398,236,4324,1861,0,1780,2581
6399,29742,30266,45414,21331,21987,22452
6400,48025,47611,44249,29321,29309,29739
6401,68540,64645,66460,46988,43530,44804
6402,14720,15743,16756,17089,17446,17825
6403,53423,39096,40037,40584,43629,41432
6404,39723,40586,44233,45124,46252,47207
6405,3999,2183,5828,0,2165,645
6406,6916,2098,9927,3633,3603,926
6407,35077,37557,29355,20046,14905,15075
6408,16926,17749,18760,19132,19533,19936
6409,74658,72885,47663,48350,47208,46292
6410,0,981,2148,0,0,0
6411,349125,338832,296868,237193,233591,237351
6412,131895,132154,129237,90981,92580,77184
6413,66874,132127,52335,27374,27133,10721
6414,0,840,0,0,0,0
6415,52690,51560,51047,48260,46198,43253
6416,110109,106656,104407,108689,106342,111575
6417,17355,5934,16637,4000,0,0
6418,27429,29085,29282,29270,29078,28652
6419,28392,31439,30394,29994,29834,15960
6420,80012,81703,83290,85085,89707,63787
6421,133789,137875,124871,118193,121283,124109
6422,29549,28267,29708,25407,25109,23320
6423,9853,18399,29973,42347,-53,10653
6424,74223,72419,64537,60228,59038,58738
6425,7128,3605,4308,3713,5133,5749
6426,100016,97562,104365,101783,101603,103457
6427,8002,7954,9777,10026,9657,9279
6428,138910,119948,135259,95956,97770,92206
6429,9042,10038,9784,9984,9780,0
6430,780,0,390,390,28094,28263
6431,191748,169943,137358,132792,135652,139389
6432,12237,12870,0,0,0,0
6433,1925,500,0,0,6360,11220
6434,99,99,0,1980,0,0
6435,3872,5376,3878,4824,2720,1526
6436,49713,50581,46567,27211,28274,29005
6437,10911,18463,16022,10880,2558,2324
6438,316,316,632,150,632,166
6439,4533,0,510,0,162,0
6440,0,10228,49243,49651,22569,15429
6441,66915,68852,69390,64457,66021,67267
6442,0,0,7365,0,0,0
6443,108159,106812,108464,108829,110557,106082
6444,116183,116394,113245,48888,40241,49923
6445,15127,1890,3699,367,-1530,4812
6446,9507,4405,0,2776,0,0
6447,15485,12332,3979,7139,6448,1476
6448,17503,12245,12974,14192,14096,7045
6449,46687,47831,48764,47109,39415,39920
6450,33713,34437,28709,28386,28361,28449
6451,3517,3277,11335,9341,6451,3592
6452,7401,4567,6242,24353,20219,23163
6453,58844,43427,30408,30632,30021,30445
6454,134733,120775,112784,114794,105248,107130
6455,53541,54694,55297,55788,57146,58351
6456,0,1042,4064,-8,-8,402
6457,5253,0,0,0,0,0
6458,0,0,11905,8350,2428,4662
6459,67011,69935,72031,77597,72079,66310
6460,1630,65757,65201,39281,80561,19302
6461,390,390,390,390,285,-105
6462,886,0,930,0,0,0
6463,18958,11842,7918,13780,12297,12752
6464,118277,121004,118774,91369,88015,88087
6465,261974,245882,228275,227974,185431,107493
6466,0,0,0,0,0,0
6467,-36,7203,5360,4481,10330,5599
6468,281544,283173,282231,216946,216403,218209
6469,959,451,-1,605,-5,-5
6470,4763,4899,697,-1373,-1773,-1773
6471,77461,68781,58436,9536,8302,64460
6472,28287,28924,29521,29876,30201,15611
6473,32192,32555,32292,32372,31202,31688
6474,234922,227802,215320,177965,171201,164834
6475,0,0,0,0,0,0
6476,41057,11150,6298,138307,149548,148632
6477,91806,100291,108245,109006,117195,121246
6478,7334,7344,5420,4104,1596,1594
6479,390,390,390,390,390,390
6480,-1256,65064,66102,54275,51791,52928
6481,0,0,0,0,0,0
6482,155260,136185,139013,140035,146365,148961
6483,2741,1848,0,0,1542,3498
6484,179248,21612,5259,-243,-243,-243
6485,46277,47713,44006,29737,30615,29975
6486,14064,12451,11176,6934,11203,7737
6487,33319,32066,31875,18686,0,0
6488,4417,5642,8689,-131,-131,-131
6489,59878,58348,59530,60668,59786,130890
6490,6808,6198,22456,19776,9433,7487
6491,181387,171685,181780,177363,189423,188567
6492,27975,29906,30604,29834,29936,29862
6493,61220,56388,53813,22667,23488,20022
6494,-117,2573,-77,-77,1823,227
6495,9014,9608,12025,16025,0,0
6496,6066,7161,8234,8595,8955,9305
