ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
5089,-2,-2,-2,-2,-2,-2
5090,0,0,0,0,0,0
5091,0,0,0,0,0,0
5092,-1,0,0,-2,-2,-2
5093,0,0,0,0,0,0
5094,1,-2,-2,-2,-2,-2
5095,0,-1,-1,0,-1,-1
5096,0,0,0,0,0,0
5097,2,0,0,0,0,0
5098,0,0,0,2,2,2
5099,0,0,0,0,0,0
5100,2,2,2,2,0,0
5101,-2,-2,-2,-2,-1,-1
5102,-1,-1,-1,-1,-1,-1
5103,1,-2,-2,-2,-2,-2
5104,-2,-2,-1,0,-1,-1
5105,0,0,0,0,0,0
5106,0,0,0,0,0,0
5107,0,0,0,0,0,0
5108,0,0,0,2,0,0
5109,0,0,0,0,0,0
5110,0,0,-2,-2,-2,-2
5111,0,0,-1,-1,-2,-2
5112,1,-2,-2,-2,-2,-2
5113,0,0,2,2,2,2
5114,2,2,2,2,2,2
5115,0,0,0,0,0,0
5116,5,4,3,4,3,2
5117,2,2,2,0,0,0
5118,-2,-2,-2,-2,-2,-2
5119,0,0,0,0,0,0
5120,0,0,0,0,0,0
5121,-1,0,0,0,0,0
5122,-1,2,-1,-1,-1,-1
5123,0,0,0,2,0,0
5124,1,-2,-1,-1,-2,-2
5125,1,-1,-1,0,-1,-1
5126,1,-1,-1,-1,-1,-2
5127,2,2,-1,-1,-1,-1
5128,-1,-1,-1,-1,-1,-1
5129,1,2,2,2,0,0
5130,-1,-1,0,0,0,0
5131,0,0,-1,-1,-1,2
5132,-1,-1,-1,-1,-1,-1
5133,-1,-1,-1,-1,-1,-2
5134,0,0,0,0,0,-2
5135,2,0,0,0,0,0
5136,2,2,2,2,2,2
5137,2,0,0,0,0,0
5138,0,0,0,0,0,0
5139,0,0,0,0,0,0
5140,-1,-1,-1,-1,-1,0
5141,0,0,-1,0,0,0
5142,0,0,0,0,0,0
5143,0,0,0,0,0,0
5144,-1,2,-1,-1,0,-1
5145,-1,-1,-1,-2,-2,-2
5146,1,-2,-2,-2,-1,-1
5147,-1,-1,-1,-1,-1,-1
5148,1,2,2,2,2,2
5149,1,2,0,0,0,-2
5150,1,-2,-2,-2,-2,-1
5151,1,2,2,0,0,0
5152,0,0,2,-1,-1,0
5153,0,0,0,0,0,0
5154,0,0,0,0,0,0
5155,-1,-1,-1,-1,-1,-1
5156,-1,-1,-1,-1,2,-1
5157,0,-1,-1,-1,-1,-2
5158,0,0,0,0,0,0
5159,-1,-1,-1,-1,-1,-1
5160,-1,0,-1,0,0,0
5161,-1,-1,-1,-1,0,-1
5162,0,0,2,0,0,0
5163,-1,-1,-1,-1,-1,-1
5164,2,2,2,2,2,2
5165,0,0,0,0,0,0
5166,-2,-2,-2,-2,-2,-2
5167,-1,-1,-1,-1,-2,-2
5168,0,0,0,0,0,0
5169,-1,-1,-1,-1,-2,-2
5170,0,0,2,0,0,-1
5171,1,-2,-2,-2,-2,-2
5172,2,2,2,2,2,2
5173,1,-2,-1,0,-1,-1
5174,1,-2,-2,-2,-2,-2
5175,-1,0,0,0,0,0
5176,-1,-1,-1,-1,-1,-1
5177,-1,-1,-1,0,-1,-1
5178,2,2,2,2,2,2
5179,0,0,0,0,0,0
5180,0,0,0,0,0,2
5181,0,0,0,0,0,0
5182,-1,-1,0,0,0,0
5183,-1,-1,-1,-1,-1,-1
5184,0,0,0,-1,-1,-1
5185,0,0,2,0,0,0
5186,-1,-1,-1,-1,-1,-1
5187,0,0,0,0,-2,-2
5188,-2,-2,-2,-2,-2,-2
5189,2,2,2,2,2,2
5190,0,0,0,0,0,0
5191,1,-2,-2,-1,2,0
5192,-1,-1,-1,0,-1,-1
5193,-1,-1,-2,-2,-2,-2
5194,2,0,0,0,0,0
5195,-2,-1,-1,-1,0,0
5196,0,0,0,0,0,0
5197,0,0,0,0,-1,0
5198,0,0,0,0,0,0
5199,0,0,2,0,0,0
5200,1,2,2,0,0,0
5201,0,0,0,0,0,0
5202,0,0,0,0,0,0
5203,2,2,0,0,2,0
5204,-1,-1,-1,0,0,-1
5205,-1,-1,-1,-1,-1,-1
5206,-2,-2,-2,-2,-2,-2
5207,0,0,0,0,0,0
5208,0,0,0,0,0,0
5209,0,0,0,2,0,0
5210,-1,-1,-1,-1,-1,-1
5211,1,-2,-2,-2,-2,-2
5212,2,2,-1,0,0,0
5213,1,-2,-2,-2,-2,-1
5214,-2,-2,-2,-2,-2,-2
5215,0,0,2,0,0,2
5216,0,-1,-1,-1,0,0
5217,0,0,0,0,0,0
5218,0,0,0,-1,-1,2
5219,2,0,0,0,0,0
5220,0,0,2,0,0,0
5221,0,0,0,0,0,-2
5222,0,0,0,0,0,0
5223,0,0,-2,-2,-1,0
5224,2,2,2,0,0,0
5225,2,2,2,0,0,0
5226,0,0,0,2,0,0
5227,0,0,-2,-2,-2,-2
5228,0,0,0,0,0,0
5229,-1,-1,-1,-1,0,0
5230,0,0,0,0,0,0
5231,0,0,0,0,0,0
5232,0,0,0,0,0,0
5233,1,2,0,0,0,2
5234,3,2,0,0,0,0
5235,-1,-1,-1,-1,-1,-1
5236,1,3,2,2,-1,-1
5237,2,2,0,0,0,0
5238,-1,2,-1,-1,-1,-2
5239,0,0,0,0,0,0
5240,0,0,0,0,0,0
5241,0,0,0,0,0,0
5242,0,0,0,2,2,2
5243,1,2,2,2,2,2
5244,0,0,0,0,0,0
5245,0,0,0,0,0,0
5246,-2,-2,-2,-2,-2,-2
5247,-2,-2,-2,-2,-2,-2
5248,0,0,2,0,0,0
5249,0,0,0,2,0,0
5250,0,0,0,0,0,0
5251,0,0,0,0,0,0
5252,0,0,0,0,0,0
5253,-2,-2,-2,-2,-2,-2
5254,-1,-1,-1,-1,-1,-1
5255,0,0,3,2,0,0
5256,0,0,0,-2,-2,-2
5257,0,0,0,0,0,0
5258,-1,-1,-1,-1,-1,-1
5259,-1,-1,-1,-1,-1,-1
5260,0,0,0,0,0,0
5261,1,2,0,0,2,2
5262,0,0,0,-1,-1,-1
5263,0,0,0,0,0,0
5264,0,0,0,0,0,-1
5265,0,0,0,0,0,0
5266,0,0,0,0,0,0
5267,-1,-1,-1,-2,-2,-2
5268,-1,-1,-1,-1,-1,-1
5269,0,0,0,0,0,0
5270,0,0,0,0,0,0
5271,0,0,0,0,0,0
5272,0,0,0,0,0,0
5273,0,0,0,0,0,0
5274,0,0,0,2,2,2
5275,-1,-1,-1,-1,-2,-2
5276,0,0,0,0,0,0
5277,2,0,0,0,0,0
5278,0,0,0,-2,-2,-1
5279,0,0,0,0,0,0
5280,0,0,0,0,0,0
5281,0,0,-1,0,0,-2
5282,0,0,0,0,0,0
5283,0,0,0,0,0,0
5284,-1,-1,-1,-1,-1,-1
5285,2,2,4,4,3,2
5286,0,0,0,0,0,0
5287,0,0,0,0,0,0
5288,0,0,0,0,0,0
5289,1,-2,-1,-1,-1,-1
5290,0,0,0,0,0,0
5291,0,0,0,2,0,0
5292,0,0,0,0,0,0
5293,0,0,0,0,0,0
5294,0,0,0,0,0,0
5295,0,0,0,0,0,2
5296,0,0,0,0,0,0
5297,-2,-2,-1,-1,-2,-1
5298,0,0,0,0,0,0
5299,0,0,0,0,0,0
5300,1,-1,-1,-1,-1,-1
5301,-1,-1,-1,-1,-1,-1
5302,-1,-1,-1,0,0,-1
5303,-1,0,0,-1,2,0
5304,0,0,0,0,2,0
5305,-1,-1,-1,-1,-1,-1
5306,0,0,0,0,0,0
5307,0,0,0,0,0,0
5308,0,0,0,0,0,0
5309,0,0,0,0,0,0
5310,0,0,-2,-2,-2,-2
5311,0,0,0,0,-1,-1
5312,0,0,2,0,0,0
5313,0,0,2,0,0,0
5314,1,-2,-2,-2,-2,-2
5315,1,-2,-2,-2,-1,-1
5316,0,0,0,0,0,0
5317,2,0,0,0,0,2
5318,-1,-1,-2,-2,-2,-2
5319,-1,-1,-1,-1,-1,0
5320,0,0,0,2,0,0
5321,-1,-1,-1,-1,-1,-1
5322,-1,-1,2,-1,0,-1
5323,2,2,2,0,0,0
5324,1,-2,-2,-2,-2,-2
5325,0,0,-2,-2,-2,-2
5326,-1,-1,-1,-1,-1,-1
5327,-2,-2,-2,-2,-2,-2
5328,0,0,0,0,0,0
5329,-1,-1,-1,-1,-1,-1
5330,-2,-2,-2,-2,-1,-1
5331,0,0,0,0,0,0
5332,0,0,2,0,0,0
5333,0,0,0,0,0,0
5334,0,0,0,0,0,0
5335,0,0,0,0,0,0
5336,0,0,-1,-1,-1,-1
5337,0,0,0,0,0,0
5338,0,0,0,0,0,0
5339,2,2,4,4,4,4
5340,2,0,0,0,0,0
5341,0,0,0,0,0,0
5342,2,2,-1,-1,-1,2
5343,1,2,2,0,0,0
5344,0,0,2,0,0,0
5345,-1,-1,-1,0,0,-1
5346,1,2,0,0,0,0
5347,0,0,0,0,0,0
5348,0,0,0,0,0,0
5349,2,0,0,2,2,2
5350,1,2,0,0,2,2
5351,0,0,0,0,0,2
5352,-1,-1,-1,-1,-1,-1
5353,1,2,2,2,-1,-1
5354,1,-2,-2,-1,-1,-2
5355,0,0,0,0,0,0
5356,0,0,0,0,0,0
5357,-1,-1,-1,-1,-1,-1
5358,-1,-1,-1,0,-1,-1
5359,0,0,0,0,0,0
5360,0,0,0,0,0,0
5361,0,0,0,0,0,0
5362,0,0,0,0,0,0
5363,0,0,0,0,0,0
5364,-1,-1,-1,-1,-1,-1
5365,2,0,0,2,2,2
5366,0,0,0,0,0,0
5367,1,2,0,0,0,0
5368,-2,-2,-2,-2,-2,-2
5369,0,0,0,0,0,2
5370,0,0,0,0,0,0
5371,-1,-1,-1,-1,-1,-1
5372,1,2,2,3,2,2
5373,0,0,0,0,-1,-1
5374,0,0,0,0,0,0
5375,0,0,0,0,0,0
5376,-2,-2,-2,-2,-2,-2
5377,0,0,0,0,0,0
5378,-1,0,0,0,0,0
5379,0,0,0,0,0,0
5380,0,0,-2,-2,-1,-1
5381,1,2,0,0,0,0
5382,-1,-1,-1,-1,-1,-1
5383,0,0,0,0,0,0
5384,1,2,3,2,0,0
5385,1,-2,-2,-2,-2,-2
5386,-1,-1,2,-1,-1,-1
5387,1,-1,-1,-1,-1,-1
5388,-1,-1,0,0,-1,-1
5389,0,0,0,0,-1,-1
5390,0,0,0,0,0,0
5391,2,2,2,2,2,2
5392,0,0,0,0,0,0
5393,2,0,0,0,2,2
5394,-1,-1,-1,-1,-1,0
5395,-1,-1,0,-1,2,-1
5396,-1,-1,-1,-1,-1,-1
5397,-1,-1,-1,-1,-1,-1
5398,0,0,0,0,0,0
5399,1,2,2,0,0,2
5400,-1,0,0,-2,-2,-2
5401,-1,-1,-1,0,0,-1
5402,-1,-1,-1,0,-1,-1
5403,0,0,0,0,0,0
5404,0,0,0,0,0,0
5405,0,0,2,2,2,2
5406,0,0,2,0,0,0
5407,0,0,0,0,0,0
5408,0,0,0,0,-1,-1
5409,0,0,0,0,0,0
5410,-1,0,-1,-1,-1,-1
5411,-2,-2,-2,-2,-2,-2
5412,-2,-2,-2,-2,-2,-2
5413,0,0,0,0,2,0
5414,-2,-2,-2,-2,-2,-2
5415,0,0,0,0,0,0
5416,-1,-1,-1,-1,-1,-1
5417,0,0,0,0,0,0
5418,0,0,0,0,0,0
5419,0,0,0,0,0,0
5420,3,2,2,0,0,0
5421,-1,-1,0,0,0,0
5422,0,0,0,0,0,-1
5423,0,0,0,0,0,0
5424,-1,-1,-1,-1,-1,-1
5425,-2,-2,-2,-2,-2,-2
5426,1,-1,-1,-1,-2,-1
5427,-1,-1,-1,-1,-1,-1
5428,0,0,2,0,0,0
5429,0,0,2,2,2,0
5430,0,0,0,0,0,0
5431,0,0,0,0,0,0
5432,0,0,0,0,0,0
5433,-1,0,0,0,0,0
5434,-1,-1,-1,-1,-1,-1
5435,2,0,0,-1,-1,-2
5436,0,0,0,0,0,0
5437,1,-2,-1,-1,-1,-2
5438,-1,0,0,0,0,0
5439,0,0,0,0,0,0
5440,2,2,2,2,2,0
5441,0,0,2,0,0,0
5442,-2,-2,-2,-2,-2,-2
5443,0,0,0,0,0,0
5444,0,-1,0,0,0,0
5445,3,3,3,2,0,0
5446,0,0,0,0,0,0
5447,1,2,0,0,0,0
5448,0,0,-1,0,0,0
5449,0,0,0,0,0,0
5450,0,0,0,0,0,0
5451,-1,-1,-1,-1,-1,-1
5452,1,2,2,2,0,0
5453,-1,-1,-1,-1,-1,-1
5454,0,0,0,0,0,-1
5455,0,0,0,2,2,2
5456,1,2,2,2,0,0
5457,0,0,0,0,0,0
5458,3,4,3,2,0,-1
5459,2,2,0,0,0,-2
5460,-1,-1,-1,-1,-1,-1
5461,-1,-1,-1,2,-1,-1
5462,0,0,0,0,0,0
5463,0,0,0,0,0,0
5464,-1,2,2,0,0,0
5465,1,-2,-2,-1,-1,-1
5466,1,-1,-1,-2,-2,-2
5467,2,2,2,2,0,0
5468,-2,-2,-2,-2,-2,-2
5469,-2,-2,-2,-2,-2,-2
5470,-1,-1,2,-1,-1,-1
5471,0,0,0,0,0,0
5472,0,0,-1,-1,-2,-2
5473,1,2,3,2,2,2
5474,0,0,0,0,0,0
5475,1,2,2,2,2,0
5476,0,0,0,0,0,0
5477,2,2,0,0,0,0
5478,0,0,0,0,0,0
5479,0,0,0,0,0,0
5480,0,0,0,0,0,0
5481,0,0,0,0,0,0
5482,-1,0,0,0,0,-1
5483,0,0,-1,-1,-2,-2
5484,0,-1,-1,-2,-2,-2
5485,-2,-2,-2,-1,-1,-1
5486,2,2,2,2,2,3
5487,0,0,0,0,0,0
5488,2,2,2,2,2,2
5489,-1,-1,-1,-1,-1,-1
5490,0,0,0,0,0,0
5491,0,0,0,0,0,0
5492,0,0,-1,0,0,-1
5493,1,-2,-1,-1,-2,-2
5494,0,0,0,0,0,0
5495,0,0,0,0,0,0
5496,0,0,2,0,0,2
5497,-1,0,0,-1,-1,-1
5498,0,0,0,2,0,0
5499,0,0,0,2,2,2
5500,-2,-2,-2,-2,-2,-2
5501,0,0,0,0,0,0
5502,1,-2,-1,-1,-1,2
5503,0,0,0,0,0,0
5504,-1,-1,-1,-1,-1,2
5505,-1,-1,-1,-1,-1,-1
5506,0,0,0,0,0,0
5507,0,0,0,0,0,0
5508,0,0,0,0,0,0
5509,0,0,0,0,0,0
5510,0,0,0,0,0,0
5511,-2,-2,-1,-1,-2,-1
5512,0,0,0,0,2,2
5513,2,2,2,2,2,-2
5514,-1,-1,-1,-1,-2,-2
5515,0,-1,0,-1,-1,2
5516,0,0,0,0,0,0
5517,2,0,0,0,0,0
5518,0,0,0,0,2,0
5519,0,0,0,0,0,0
5520,0,0,-1,-1,-2,-2
5521,0,0,0,0,0,0
5522,0,0,0,0,0,0
5523,0,0,2,0,0,0
5524,-1,-1,-1,-1,-1,-1
5525,-1,-1,-1,-1,-2,-1
5526,0,0,0,0,0,0
5527,0,0,0,0,0,0
5528,0,0,0,0,0,0
5529,0,-1,-1,2,0,0
5530,0,0,0,0,-1,-1
5531,0,0,0,0,0,0
5532,1,-2,-1,0,0,-1
5533,0,0,2,0,0,0
5534,-2,-2,-2,-2,-2,-2
5535,0,0,0,-2,-2,-2
5536,0,0,0,0,0,0
5537,0,0,2,0,0,2
5538,0,0,0,0,0,0
5539,-1,-1,-1,-1,-1,-1
5540,-2,-1,-1,-1,-1,-1
5541,0,0,0,2,0,0
5542,1,2,0,0,0,0
5543,2,2,2,2,2,0
5544,1,-1,-1,-1,-1,-1
5545,1,-2,-1,0,-1,-1
5546,0,0,0,0,0,0
5547,0,0,0,0,0,0
5548,-1,-1,-1,-1,-1,-1
5549,0,0,0,0,-1,-1
5550,1,2,0,0,0,0
5551,0,0,0,0,0,0
5552,1,2,2,0,0,0
5553,1,-1,0,0,0,0
5554,1,-2,-1,-1,-1,-1
5555,-2,-1,-1,-2,-2,-1
5556,-2,-1,-1,-1,0,0
5557,0,0,0,0,0,0
5558,2,2,0,0,0,0
5559,-2,-2,-2,-2,-2,-1
5560,0,0,0,0,0,0
5561,0,0,0,0,0,0
5562,0,0,0,0,0,0
5563,0,-1,-1,-1,-1,-1
5564,-1,-1,-1,0,0,0
5565,0,0,0,0,0,0
5566,0,-1,-1,-2,-2,-2
5567,0,0,0,0,0,0
5568,-2,-2,-2,-2,-2,-2
5569,0,0,0,0,0,0
5570,0,0,0,0,0,0
5571,0,0,0,0,0,-2
5572,2,2,2,2,2,2
5573,0,0,0,0,0,0
5574,0,0,0,0,0,0
5575,0,0,0,0,0,0
5576,0,0,0,0,0,0
5577,-2,-2,-2,-2,-2,-2
5578,0,0,0,0,0,0
5579,0,0,0,0,0,0
5580,1,2,2,2,3,2
5581,1,2,0,0,0,0
5582,-1,-1,-1,-1,-1,-1
5583,0,0,0,-2,-2,-2
5584,0,0,2,0,0,0
5585,1,-2,-1,-1,-1,-1
5586,-1,0,0,0,0,-1
5587,0,0,0,0,0,0
5588,-2,-2,-2,-2,-2,-2
5589,0,0,0,0,0,0
5590,0,0,0,0,0,0
5591,-1,-1,-1,-1,-1,-1
5592,0,0,2,0,0,0
5593,3,2,2,2,2,2
5594,-2,-2,-2,-2,-2,-2
5595,1,-1,-1,-2,-2,-1
5596,-2,-2,-2,-2,-2,-2
5597,-1,-1,-1,0,0,-1
5598,0,0,0,0,-1,-1
5599,-1,-1,-1,-1,0,-1
5600,-1,-1,-2,-2,-2,-1
5601,2,0,0,0,0,0
5602,0,0,0,0,0,2
5603,0,0,0,0,0,0
5604,0,0,0,0,0,0
5605,0,0,0,2,0,0
5606,0,0,0,0,0,0
5607,-1,-1,-1,0,-1,-1
5608,0,0,0,0,0,0
5609,-2,-2,-2,-2,-2,-2
5610,1,-2,-2,-2,-2,-1
5611,2,2,2,2,2,2
5612,0,0,0,0,0,0
5613,-1,-1,-1,-1,-1,-1
5614,-1,-1,-2,-2,-2,-1
5615,0,0,0,0,0,0
5616,-2,-2,-2,-1,0,0
5617,0,0,0,0,0,0
5618,0,0,-1,-1,-1,-1
5619,0,0,0,0,0,0
5620,0,0,0,0,0,0
5621,0,0,0,0,0,0
5622,0,0,0,0,0,-2
5623,0,0,-1,0,-1,-1
5624,-2,-2,-2,-2,-2,-2
5625,0,0,0,0,0,0
5626,0,0,0,0,0,0
5627,1,3,2,0,0,0
5628,0,0,0,0,0,0
5629,2,0,0,0,0,0
5630,-1,-1,-1,-1,-1,-1
5631,0,0,0,2,0,0
5632,0,0,0,0,0,0
5633,0,0,0,0,0,0
5634,0,0,0,0,0,0
5635,0,0,0,0,0,0
5636,0,0,0,0,0,0
5637,-1,-1,-1,0,-1,-1
5638,0,0,0,0,0,2
5639,1,2,0,0,0,0
5640,0,0,0,0,0,0
5641,0,0,0,0,-1,-1
5642,0,0,0,0,0,0
5643,-1,2,2,2,2,2
5644,-1,-1,-2,-2,-2,-2
5645,1,1,0,0,0,0
5646,-1,-1,-1,-1,-1,-1
5647,0,0,0,0,-1,-1
5648,2,0,0,0,0,0
5649,0,0,0,2,0,0
5650,0,0,0,0,0,-1
5651,1,-2,-2,-1,2,2
5652,-1,2,-1,2,0,0
5653,0,0,0,0,-1,0
5654,0,0,0,0,0,0
5655,-2,-2,-2,-2,-2,-2
5656,-1,2,2,2,0,0
5657,1,-1,-1,0,0,0
5658,1,-2,-1,-1,-1,-1
5659,2,2,2,2,0,0
5660,0,0,0,0,0,0
5661,1,-1,-1,-1,-1,-1
5662,-1,-1,2,-1,-1,-1
5663,-1,-1,-1,-1,0,0
5664,0,0,0,0,0,0
5665,1,-2,-2,-2,-1,-1
5666,0,0,0,0,0,0
5667,0,0,0,-2,-2,-1
5668,0,0,0,0,0,0
5669,0,0,0,0,0,0
5670,2,0,0,0,0,0
5671,-2,-2,-2,-2,-2,-2
5672,0,0,0,0,0,0
5673,1,-1,0,0,0,0
5674,-1,0,0,0,0,0
5675,2,2,2,2,2,0
5676,1,-1,-1,-1,-1,-1
5677,0,0,-2,-2,-2,-2
5678,0,0,0,0,0,0
5679,0,0,0,0,0,0
5680,-2,-2,-2,-2,-2,-2
5681,0,0,0,0,0,0
5682,2,2,2,2,2,2
5683,2,0,0,0,0,2
5684,0,0,0,0,0,0
5685,0,0,2,0,0,0
5686,-2,-2,-2,-2,-2,-2
5687,0,0,0,0,0,0
5688,0,0,-1,0,0,0
5689,0,0,0,0,0,-1
5690,-2,-2,-2,-2,-2,-2
5691,-1,-1,-1,0,-1,-1
5692,-2,-2,-2,-2,-1,-1
5693,-1,2,0,0,0,-1
5694,0,0,0,0,0,0
5695,-2,-2,-2,-1,-1,-2
5696,0,0,0,0,0,0
5697,0,0,0,0,0,0
5698,1,2,-1,-1,-1,-1
5699,0,0,0,0,0,0
5700,0,0,0,0,0,0
5701,-1,-1,-2,-2,-2,-2
5702,-1,-1,-1,-1,0,0
5703,-1,-1,-1,-1,0,0
5704,-2,-2,-2,-2,-2,-2
5705,-1,-1,-2,-2,-2,-1
5706,-2,-2,-2,-2,-2,-2
5707,-1,-1,-1,-1,-1,-1
5708,0,0,0,2,0,0
5709,0,0,0,0,0,0
5710,0,0,0,0,-1,-1
5711,-1,-1,0,0,0,-1
5712,-1,0,0,0,0,0
5713,-1,-1,0,0,0,-1
5714,3,2,0,0,2,2
5715,1,-1,-1,-2,-1,-1
5716,-2,-2,-2,-2,-2,-2
5717,0,0,0,0,0,0
5718,2,-1,-1,-1,-1,2
5719,-1,-1,0,0,0,0
5720,-2,-2,-2,-2,-2,-2
5721,-1,2,2,-2,-2,-2
5722,2,2,2,2,2,2
5723,0,0,0,0,0,0
5724,3,2,0,0,0,2
5725,2,2,2,2,2,2
5726,1,-2,-2,-1,-1,-1
5727,2,2,2,2,2,2
5728,0,0,0,0,0,0
5729,-1,-1,-1,-1,-1,-1
5730,0,0,0,2,0,0
5731,-1,-1,-1,-1,-1,0
5732,-2,-2,-2,-1,2,2
5733,-1,-1,-1,-1,-1,-1
5734,0,0,0,0,0,-1
5735,0,0,0,0,0,0
5736,0,0,0,0,0,0
5737,2,0,0,0,0,2
5738,-1,-1,-1,-1,-1,-1
5739,1,2,2,3,2,2
5740,0,0,0,0,0,0
5741,-1,0,-1,-1,-1,-1
5742,-2,-2,-2,-1,-1,0
5743,2,2,2,2,2,2
5744,-1,-1,2,0,0,-1
5745,-1,-1,-1,-1,-1,-1
5746,0,0,0,0,0,0
5747,2,2,2,2,2,2
5748,-2,-2,-2,-1,0,0
5749,0,-1,-1,-1,-1,-1
5750,-1,-1,-2,-1,-1,2
5751,2,2,2,2,2,2
5752,-2,-1,-1,-1,0,-1
5753,0,0,0,0,0,0
5754,-2,-2,-2,-2,-2,-2
5755,2,0,0,0,0,0
5756,1,2,2,2,2,2
5757,1,2,0,0,2,0
5758,0,0,0,0,0,0
5759,0,0,0,0,0,-1
5760,0,0,0,0,0,0
5761,0,0,0,0,0,0
5762,1,2,-1,-1,-1,-1
5763,0,0,2,0,0,0
5764,0,0,0,0,0,-1
5765,0,0,-1,-1,-2,-2
5766,0,0,0,0,0,0
5767,0,0,0,0,0,0
5768,0,0,0,0,0,0
5769,-1,-1,-1,-1,-1,-1
5770,2,2,-2,-2,-2,-2
5771,1,2,2,0,0,0
5772,-2,-2,-2,-2,-2,-2
5773,-2,-2,-2,-2,-2,-1
5774,0,0,0,0,0,0
5775,0,0,0,0,0,0
5776,0,0,0,0,0,0
5777,0,0,0,0,0,0
5778,0,0,0,0,0,0
5779,0,0,0,0,0,0
5780,0,0,0,0,0,0
5781,-1,-1,-1,-1,-1,-1
5782,0,0,0,0,0,0
5783,-1,-1,-1,-1,-1,-2
5784,-1,-1,-1,0,0,0
5785,-1,-1,-2,-2,-2,-2
5786,2,2,2,2,0,0
5787,2,2,2,2,-2,-2
5788,0,0,2,0,0,2
5789,-2,-2,-2,-2,-2,-2
5790,-2,-2,-1,-1,-1,-2
5791,-1,-1,-1,-1,-1,-1
5792,0,0,0,0,0,0
5793,-1,-1,-1,-1,-1,-1
5794,1,2,2,2,2,0
5795,0,0,0,0,0,2
5796,0,0,0,0,0,0
5797,-2,-2,-2,-2,-2,-2
5798,-2,-2,-2,-2,-2,-2
5799,-2,-1,-1,-1,-2,-2
5800,4,3,2,0,0,2
5801,1,-2,-2,-1,0,-1
5802,-1,0,0,0,0,0
5803,0,-1,-1,-1,-1,-1
5804,0,0,0,0,0,0
5805,0,0,0,0,0,0
5806,0,0,0,0,0,0
5807,-2,-2,-2,-2,-2,-2
5808,0,0,0,0,0,0
5809,0,0,0,0,0,0
5810,-1,-1,-1,-1,-1,-1
5811,-1,-1,-1,-1,-1,-1
5812,0,0,0,0,0,0
5813,2,2,2,2,2,2
5814,-1,-1,-1,0,0,-1
5815,-1,-1,-1,-1,-1,-1
5816,-1,-1,-1,-1,-1,-1
5817,1,-2,-2,-2,-2,-2
5818,3,2,0,0,0,0
5819,0,0,2,0,0,0
5820,2,2,2,2,-1,-1
5821,0,0,-2,-2,-2,-2
5822,0,0,0,0,0,0
5823,0,0,0,0,0,-2
5824,-1,0,0,0,0,0
5825,2,2,0,0,0,0
5826,2,0,0,0,0,0
5827,0,0,0,0,0,0
5828,-1,0,0,-1,0,-1
5829,2,2,2,0,0,0
5830,0,0,0,0,0,0
5831,0,0,0,0,0,0
5832,2,2,2,2,0,0
5833,0,0,0,0,0,0
5834,1,2,2,0,0,2
5835,0,0,0,0,2,0
5836,0,-1,0,0,-1,-1
5837,0,0,0,0,0,0
5838,2,2,7,7,7,7
5839,2,2,0,0,0,0
5840,-2,-2,-2,-2,-2,-2
5841,0,0,0,0,0,0
5842,0,-1,-1,0,0,0
5843,-1,0,-1,-1,-1,-1
5844,-1,-1,-1,0,-1,0
5845,0,0,2,0,0,0
5846,4,4,5,4,3,2
5847,0,0,0,0,2,2
5848,1,-2,-2,-2,-2,-1
5849,0,0,0,0,0,0
5850,0,0,0,0,0,0
5851,0,-1,2,2,-1,-1
5852,0,0,0,0,0,0
5853,1,2,0,0,2,2
5854,0,0,0,0,0,0
5855,0,0,-2,-2,-2,-2
5856,-1,-1,-1,-1,-1,-1
5857,-1,-1,-1,-1,-1,-1
5858,0,0,0,0,0,0
5859,0,0,-2,-2,-2,-2
5860,1,-2,-2,-2,-2,-2
5861,-1,-1,-1,-1,0,0
5862,0,0,0,0,-1,-1
5863,0,0,0,0,0,0
5864,-1,-1,-2,-2,-2,-2
5865,-1,-1,2,0,-1,-1
5866,-2,-2,-2,-2,-2,-1
5867,0,0,0,0,0,0
5868,1,2,2,3,2,0
5869,-1,-1,-1,-1,-1,-1
5870,0,0,0,0,0,0
5871,0,0,0,0,0,2
5872,0,0,0,0,0,0
5873,0,0,0,-1,0,0
5874,-1,0,0,0,0,-1
5875,2,2,0,0,2,2
5876,0,0,0,0,0,0
5877,0,0,0,0,0,0
5878,-2,-2,-2,-2,-2,-2
5879,-1,-1,-1,-1,-1,-1
5880,0,0,0,0,0,0
5881,0,0,0,0,0,0
5882,0,0,0,0,0,0
5883,-2,-2,-2,-2,-2,-2
5884,2,0,0,0,2,0
5885,2,2,0,0,0,0
5886,1,2,2,2,2,2
5887,1,2,2,2,2,0
5888,0,0,0,0,0,0
5889,-1,-1,-1,-1,0,0
5890,-1,-1,-1,-1,-1,-1
5891,0,0,0,0,0,0
5892,0,0,0,0,0,0
5893,2,0,0,0,0,0
5894,0,0,0,0,0,0
5895,-1,2,-1,-1,2,-1
5896,0,0,0,0,0,0
5897,0,0,0,0,0,0
5898,0,0,-2,-1,-1,0
5899,-2,-2,-1,-1,-2,-2
5900,1,-2,-2,-1,0,-1
5901,0,0,0,-2,-2,-2
5902,1,2,2,3,2,2
5903,0,0,0,0,2,2
5904,0,0,0,2,2,2
5905,-1,-1,-2,-2,-2,-2
5906,0,0,0,0,0,0
5907,0,0,0,0,0,0
5908,2,0,0,0,0,0
5909,0,0,0,0,0,0
