ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
7267,1104,1400,0,0,0,0,0
7268,3467,486,545,1639,1700,1504,0
7269,3856,13000,0,15104,16764,9118,0
7270,3500,1500,1500,1500,2000,1500,1
7271,10034,50024,100108,4933,10114,2014,0
7272,0,3000,3341,0,30000,0,1
7273,5000,15000,0,0,0,13550,0
7274,3700,6562,0,0,699,6041,0
7275,2000,4000,1197,3000,0,1400,0
7276,1400,30,1000,1000,1270,10489,0
7277,0,0,10195,24232,0,0,1
7278,3820,50001,3569,3529,3697,5229,0
7279,20000,3342,0,0,3899,2346,0
7280,3002,2200,1700,1800,1700,1500,0
7281,15633,19725,13091,5066,195829,20225,0
7282,0,0,0,0,0,0,0
7283,1700,4630,0,0,3105,0,1
7284,3900,0,10452,6475,51179,7760,0
7285,1208,1006,50000,1104,0,0,0
7286,3328,2811,1192,1516,2316,1500,0
7287,1000,8000,2000,10000,0,0,0
7288,0,0,0,0,0,3000,0
7289,4000,1409,0,1000,0,0,0
7290,3032,5000,2000,2000,2000,2000,0
7291,14779,0,5000,10000,5000,0,1
7292,12,16,103751,117086,6146,4501,0
7293,4780,0,0,0,0,0,0
7294,3500,3022,2000,2000,2000,2000,0
7295,1373,1384,615,600,0,0,0
7296,3074,3002,2613,1806,1989,3370,0
7297,10590,31448,417588,3414,4761,15331,0
7298,2000,1500,1000,1000,1000,1000,0
7299,2006,2012,3022,2020,2139,2006,0
7300,231,5000,3000,3000,329,340,0
7301,0,0,0,0,0,0,0
7302,6083,1051,1545,47280,3000,3000,0
7303,2529,11929,5722,0,5250,3526,0
7304,3333,3310,2900,3040,3500,2300,0
7305,4000,1565,641,648,654,649,0
7306,4424,1600,0,1500,1500,1500,0
7307,1716,1500,911,1400,2000,0,1
7308,0,6700,0,727,13583,4973,0
7309,907,1599,378,756,0,754,0
7310,5900,0,0,3600,2900,3500,1
7311,1185,1157,500,400,500,5000,0
7312,17599,130370,3381,145,4639,12235,0
7313,1923,1000,600,0,0,0,1
7314,5000,6000,4000,5000,3500,5000,1
7315,2306,1234,3510,1344,3426,6324,0
7316,4082,1990,2003,2074,2115,2094,1
7317,1712,1639,1418,1618,1529,1414,0
7318,5708,6059,5009,5021,5027,100017,0
7319,0,0,0,0,0,0,1
7320,164820,11728,7738,1297,2153,2073,0
7321,25126,60259,27208,31262,90114,30463,0
7322,0,0,0,0,0,0,1
7323,4028,4000,5000,5000,5000,5000,0
7324,1383,1000,196,500,0,0,0
7325,2473,2000,2000,4000,3000,2000,0
7326,1067,1341,2255,4164,0,211,0
7327,1812,5347,28004,957,0,455,1
7328,1800,0,594,256662,3000,4944,0
7329,2198,5,0,0,0,0,1
7330,955,2043,992,2903,992,3153,0
7331,3000,1000,0,1000,1000,1000,1
7332,2601,2140,2131,3424,2345,3385,0
7333,10036,8185,6715,7033,6728,6882,0
7334,1615,1323,1622,900,0,765,0
7335,2190,6558,1825,2236,2678,1707,0
7336,300,591,441,741,441,291,0
7337,9574,0,3660,3790,6006,5647,1
7338,1500,1500,900,700,1480,0,1
7339,3200,3200,6000,3000,2800,3200,1
7340,6042,3558,1000,600,10550,9000,0
7341,2128,1344,505,5585,556,563,0
7342,0,543,780,2500,0,0,0
7343,6000,5581,4237,4423,5000,8888,0
7344,7500,0,5001,3390,4000,10000,0
7345,5041,0,6475,0,265,5099,0
7346,1001,2446,720,236,210,52,0
7347,7000,1000,1070,6000,2432,116,0
7348,1899,1400,1188,600,0,0,0
7349,3253,3211,1691,1721,1800,1576,1
7350,18832,24099,5320,16612,21373,44729,0
7351,7500,103,10000,0,3000,2000,0
7352,2500,1011,301,37,17,0,0
7353,1816,1816,1806,774,3368,1027,0
7354,1900,2900,1000,800,2000,1000,0
7355,3800,3200,1950,2000,1828,2200,0
7356,8874,7984,8029,8324,8435,8552,1
7357,1337,1368,3003,1000,1000,2000,1
7358,6554,10000,4749,3304,2285,700,0
7359,1218,1285,608,390,780,0,0
7360,1138,3000,264,3105,0,264,0
7361,5520,5200,5100,5300,10900,0,0
7362,20000,10000,10000,10000,9000,10500,0
7363,0,65748,1537,1585,1597,1615,0
7364,16836,2000,5288,0,0,0,1
7365,1275,156564,0,0,36484,69380,0
7366,0,0,0,0,0,0,0
7367,3000,3403,2656,2500,2600,3000,0
7368,1500,800,700,800,800,800,1
7369,2000,1800,0,0,0,0,0
7370,1586,0,0,1588,0,0,1
7371,12800,5000,0,5100,5000,5000,0
7372,2140,3082,1760,1926,1980,1750,0
7373,0,0,0,0,0,0,1
7374,4400,0,2000,2000,2000,3000,1
7375,2000,6844,0,2071,2115,1640,0
7376,5200,47,3000,2800,2713,2000,0
7377,0,1300,1500,0,1600,0,0
7378,4000,2092,1333,769,2300,0,0
7379,1996,1804,1664,1560,1370,1335,0
7380,30236,5004,4086,5033,5020,3006,0
7381,2000,2500,2000,2000,2500,2050,1
7382,4246,2727,5507,0,538,304,0
7383,55,2400,1316,2000,1531,1477,0
7384,1703,800,0,750,810,1310,0
7385,1206,2000,176,360,0,0,0
7386,0,5000,3000,2000,2000,2000,1
7387,6000,2044,3150,1000,3000,905,0
7388,1745,1269,0,1545,135000,5000,0
7389,3604,2072,0,2071,11553,14328,0
7390,15071,13500,11000,12000,12000,11000,0
7391,174,1214,1125,139,0,391,0
7392,0,0,0,0,0,295,0
7393,7000,3533,2673,3500,4303,3023,0
7394,2000,1000,0,2200,0,1100,1
7395,40000,30000,35000,30000,20019,40000,0
7396,0,2192,430,430,6136,2923,1
7397,0,0,0,0,0,0,1
7398,1147,1147,1147,1100,5100,18500,0
7399,0,3000,200,1000,1200,1300,1
7400,2022,1308,506,1516,1000,1000,0
7401,1315,1297,672,675,781,734,0
7402,1339,2617,0,0,1141,1720,1
7403,2000,4540,39994,6850,10000,13000,0
7404,1286,3900,1000,900,900,600,1
7405,0,0,0,0,0,0,0
7406,1850,0,0,0,0,0,1
7407,592,390,390,280,913,390,0
7408,1800,2378,1496,0,2462,0,1
7409,3000,3000,5000,0,54070,5247,0
7410,1285,1598,650,674,971,580,0
7411,1200,1024,163,146,2000,1000,0
7412,0,0,0,0,0,0,0
7413,380,2100,530,2282,1390,380,0
7414,0,0,0,0,0,1000,1
7415,3300,0,900,1700,0,253,0
7416,5000,3000,2020,5000,0,3000,0
7417,2519,2519,2519,13137,566,416,0
7418,52082,15800,2000,20085,39070,25000,0
7419,4599,0,1446,0,0,2493,0
7420,0,0,0,5360,251,5360,0
7421,4924,1000,148,1545,0,0,0
7422,1414,2678,0,2310,1173,0,0
7423,3000,10510,4000,500,1000,2000,0
7424,0,0,0,0,35979,6191,0
7425,0,10000,6000,5000,10000,6500,0
7426,9000,7009,7000,8000,8000,8000,0
7427,6395,0,2100,222,1000,650,1
7428,7000,8000,5000,4500,4500,5000,0
7429,0,780,0,0,0,0,1
7430,0,0,0,0,0,0,0
7431,4259,3212,28246,2730,2834,2711,0
7432,4096,2064,540,13056,1690,16964,0
7433,5507,100,1608,1800,897,1443,1
7434,2148,34766,2005,2190,7300,20296,0
7435,3647,4198,3490,3800,3920,3447,1
7436,4500,0,1000,1000,668,203,1
7437,0,0,0,1446,426,0,0
7438,1437,1451,1166,2900,600,0,0
7439,1000,0,0,0,0,0,1
7440,0,4494,61,47,5892,164,0
7441,5000,5000,5000,3100,1000,5000,0
7442,0,0,1180,0,0,0,0
7443,5020,3003,3009,2013,3041,3000,1
7444,2000,2500,3000,1500,1056,544,0
7445,1269,1284,1000,1000,740,1000,0
7446,5000,4251,6000,10000,3019,13154,0
7447,3100,2400,2367,2435,2500,3000,1
7448,18339,2766,97996,1861,1196,3000,0
7449,1663,1983,1640,1542,1703,1758,0
7450,2500,3000,2000,5000,5055,5000,1
7451,0,0,0,0,0,0,0
7452,0,0,0,0,0,0,1
7453,780,0,0,0,0,0,0
7454,4600,4300,4200,4219,4500,7600,0
7455,0,0,0,0,0,0,1
7456,1131,150042,4790,3236,866,630,0
7457,4600,5000,4000,4000,4200,3800,0
7458,0,3237,2760,914,0,0,0
7459,20000,1826,1971,2000,2500,2000,0
7460,20241,20154,20019,20151,20037,21,0
7461,5110,2000,3000,1000,3000,3000,0
7462,239,2414,3597,183,2005,3635,0
7463,1937,944,1219,2216,2000,648,0
7464,1000,0,674,0,980,4413,0
7465,9000,9000,8000,10000,8000,7000,1
7466,7133,11365,1700,1740,4026,2060,0
7467,5095,5011,5047,4021,4071,3000,0
7468,2000,0,2000,0,3000,0,1
7469,3000,4000,3000,3000,2000,3000,0
7470,8000,8000,7000,7000,8000,9000,0
7471,5000,2156,3017,2009,3000,3000,0
7472,56388,112,1779,1786,5414,2418,0
7473,499,0,0,0,0,0,0
7474,1300,700,700,1700,1600,700,1
7475,0,0,0,0,200,159200,0
7476,1200,1200,573,500,6000,1200,1
7477,3408,2908,9283,0,2908,7163,0
7478,3025,3000,3000,3000,3000,3000,0
7479,2109,2406,1278,1036,1115,947,0
7480,5400,4000,0,4000,3700,4000,1
7481,2424,0,284,294,371,500,0
7482,1600,2000,7000,5000,1500,1500,0
7483,45484,20033,79520,94,25910,10933,0
7484,2000,1200,0,1500,3100,0,1
7485,3300,1000,1000,1100,1000,1100,1
7486,1000,0,0,0,0,0,0
7487,0,2403,0,4932,402,3516,0
7488,1500,3024,1200,2000,2000,1000,0
7489,5380,5141,5032,9400,4400,0,0
7490,0,2690,900,0,1000,1000,1
7491,2000,1418,946,1437,3000,0,0
7492,1246,1258,564,585,586,608,0
7493,376,17055,575,449,1000,339,0
7494,5500,4723,5500,4000,10700,4500,0
7495,0,0,19230,0,0,0,0
7496,14608,22730,14911,6758,3727,2440,0
7497,2000,0,0,0,0,0,0
7498,241,4651,95,301,3479,1000,0
7499,389,0,0,0,0,0,0
7500,3678,6,1162,1133,1010,5,0
7501,0,18026,0,279,0,56839,0
7502,390,390,870,0,300,1500,0
7503,7000,0,1200,3000,0,2000,1
7504,1200,1800,1100,1100,1350,1500,1
7505,21,1819,5000,4000,4000,1894,1
7506,0,0,0,0,0,0,1
7507,15227,17610,10055,0,1534,0,0
7508,2134,1000,2500,122,0,0,0
7509,107000,3826,5000,5000,2000,3000,0
7510,9240,15233,11202,12493,13748,18061,0
7511,7900,0,790,0,0,1948,0
7512,5000,6000,10000,10000,5000,9000,0
7513,16388,28800,0,0,6136,3080,0
7514,4447,1000,1623,0,0,0,0
7515,780,0,0,0,0,0,1
7516,0,0,0,0,0,0,0
7517,0,0,1279,0,2794,0,0
7518,6008,6011,3606,3803,4003,3311,0
7519,0,256,0,0,126,0,0
7520,44776,1502,2026,1015,52100,5101,0
7521,390,390,390,390,390,390,0
7522,5318,4160,6296,977,23,0,0
7523,10000,4000,0,0,7842,24003,0
7524,511,10069,186,199,0,0,0
7525,3000,0,2000,1000,2000,2000,0
7526,7558,5000,42054,3000,2000,1100,0
7527,1300,1700,0,1000,0,200,0
7528,0,0,0,0,0,0,1
7529,0,715,6942,0,213,0,0
7530,0,0,8400,9000,8700,9000,1
7531,0,4000,0,5000,0,4000,1
7532,10000,8000,6500,7000,10000,10000,0
7533,3813,1298,500,2398,0,1902,0
7534,176,195,485,0,4466,417,0
7535,5000,2500,2500,2500,0,5000,1
7536,1706,2964,579,0,0,2937,1
7537,8000,3100,3000,5417,0,500,0
7538,6384,0,2100,2100,2200,2200,0
7539,968,990,390,390,3103,0,0
7540,2000,2000,1500,2000,1800,1500,0
7541,0,2500,0,1000,1050,600,1
7542,0,0,0,2284,0,0,1
7543,2300,50577,2000,2000,1488,1542,0
7544,2610,2609,715,930,2000,770,0
7545,395,1846,8759,0,0,0,0
7546,4273,0,0,1006,1006,0,0
7547,0,3080,3119,0,7255,9060,0
7548,2500,1500,1000,2000,0,1058,0
7549,15262,4951,2408,8360,6202,200,0
7550,1526,1696,1015,0,0,0,0
7551,3000,4000,3000,3000,3000,3000,0
7552,485,721,444,710,1920,0,0
7553,1000,0,0,0,0,0,0
7554,0,2000,1000,1542,764,3000,0
7555,6000,0,12000,6500,6500,6500,1
7556,832,1000,900,500,0,0,0
7557,2000,1221,595,1000,3500,2000,1
7558,10000,10000,10000,20000,10000,0,0
7559,1445,1651,0,390,0,780,0
7560,0,6672,2300,2800,2600,0,1
7561,3010,0,875,600,1000,600,0
7562,3000,2000,1500,2000,0,8000,0
7563,3870,3819,2823,2876,2853,2863,0
7564,0,696,1076,316,696,696,1
7565,15018,35521,20003,7009,15018,20100,0
7566,1849,5000,1417,4488,0,1540,0
7567,11876,11876,11876,18954,5000,11876,0
7568,1347,0,1300,1500,900,0,1
7569,3500,10092,966,2000,2000,1037,0
7570,1872,1566,983,1027,3000,999,0
7571,3500,4846,3000,3000,3000,10000,0
7572,0,2000,2000,3000,2000,2000,0
7573,10600,9300,20000,10000,0,11000,0
7574,0,0,0,0,0,0,0
7575,6000,7030,8000,5396,5390,5006,0
7576,1489,1326,642,2000,824,1000,1
7577,8000,6000,5671,5700,5741,9900,0
7578,1965,1995,1336,1430,1500,1292,0
7579,0,2007,0,1020,0,923,1
7580,4013,90054,9011,3007,2592,1013,0
7581,4025,2511,1523,1292,1236,627,0
7582,380,380,380,425,1000,0,1
7583,7000,6010,6000,5400,5000,5200,0
7584,8000,3000,0,3000,5000,5000,0
7585,88444,4000,5000,5000,8000,5000,0
7586,0,0,0,3982,0,0,0
7587,984,0,0,0,0,0,0
7588,0,20200,0,0,0,0,0
7589,1881,1915,1472,4012,2008,10002,0
7590,2700,2500,2500,2500,4300,3000,0
7591,2500,1500,0,1500,1000,0,1
7592,1900,1626,1267,766,10000,919,0
7593,8870,7578,5700,5882,5799,5888,0
7594,1620,1267,634,665,668,1000,0
7595,0,0,0,0,0,0,0
7596,2505,3000,3016,2200,3000,1600,0
7597,274,1395,10555,0,9588,491,1
7598,291,291,291,291,0,873,0
7599,15900,16489,14128,13210,10442,9500,0
7600,0,390,0,0,150,390,0
7601,2136,6573,0,770,0,0,0
7602,1069,1081,251,375,0,0,1
7603,3500,0,1500,1500,1100,2100,0
7604,9086,9219,147,4200,11808,4067,0
7605,827,827,1036,15000,1000,1000,0
7606,3600,3805,3100,3200,4100,2500,1
7607,1483,1000,0,1089,2249,2184,0
7608,974,0,1954,0,0,950,1
7609,0,0,0,1893,0,177,0
7610,6,62343,0,4500,3000,2500,0
7611,10000,1500,1000,1100,1041,1500,0
7612,2741,1741,1824,1942,2100,1366,0
7613,8000,7000,6000,5200,5400,5400,0
7614,2005,2000,1019,3007,3008,5015,0
7615,1078,1000,1000,150,178,300,0
7616,3000,1600,1000,1000,1000,1000,1
7617,2245,0,267,68,0,0,1
7618,8436,2270,0,0,0,0,0
7619,1707,1318,496,1076,708,20027,0
7620,0,0,0,1101,1,13988,0
7621,3609,2039,3014,2514,1656,1005,0
7622,2000,2000,1300,1000,1100,2000,0
7623,1000,6000,0,1600,800,800,0
7624,1500,1500,1800,1700,0,1300,0
7625,1308,1593,800,700,741,531,0
7626,3000,2800,3000,3000,3000,2000,0
7627,390,390,1130,1683,2587,0,1
7628,5150,7750,5000,5379,5200,4850,1
7629,5005,5145,1801,5024,8007,5046,0
7630,325,325,580,9664,29200,5260,0
7631,1716,0,1012,0,753,7600,0
7632,4000,2000,2000,2000,0,3600,0
7633,1451,13609,13327,250,1000,700,1
7634,2300,2000,1500,1500,1600,1400,0
7635,1500,1481,1050,0,903,333,0
7636,4741,5778,1955,3370,1913,1998,0
7637,5500,5700,4200,4700,3800,4000,0
7638,1092,1106,628,0,762,0,0
7639,0,42400,289,201,410,0,1
7640,1223,1000,0,0,0,0,0
7641,1606,2000,1200,1200,1000,1000,0
7642,3210,2000,1600,871,5214,300,0
7643,2100,1760,1707,2602,1000,1640,0
7644,262,20416,852,29220,728,0,0
7645,1500,1500,1200,1100,1042,1009,1
7646,0,20962,1,696,0,50348,0
7647,0,0,687,400,500,700,0
7648,1278,1086,581,273,227,162,0
7649,32400,13181,2020,7790,0,0,0
7650,0,0,0,0,0,40714,1
7651,7540,7540,6301,6517,6035,6435,0
7652,4000,4500,3500,8000,4000,0,0
7653,1529,1161,409,444,405,163,0
7654,1500,1500,1050,1100,1000,2000,0
7655,2000,0,0,0,0,0,0
7656,390,390,0,390,930,135,0
7657,5621,1000,132,0,0,0,0
7658,0,2000,7100,2400,0,4600,0
7659,5000,3000,2000,3000,5000,0,0
7660,2815,1858,0,0,0,0,1
7661,2286,1302,678,695,1000,687,1
7662,3200,2800,1200,4500,3000,0,1
7663,10374,16926,4000,6000,10327,0,0
7664,0,0,0,0,0,0,0
7665,1925,731,56000,2055,2070,4447,0
7666,0,0,0,0,1000,53301,1
7667,0,20400,0,0,0,0,0
7668,200,751,2700,320,570,0,0
7669,5000,100000,7000,10000,5000,5000,0
7670,0,0,0,0,442,1102,0
7671,20000,0,34000,2500,0,50000,0
7672,0,4004,2000,0,2920,2282,1
7673,4293,1004,115,46,1398,6837,0
7674,5587,1186,8605,5201,2532,4759,0
7675,3516,4112,2007,2516,1119,1016,1
7676,3292,1400,0,0,0,0,0
7677,1600,1300,1500,900,900,787,0
7678,2500,3000,3000,2000,3000,3000,0
7679,1600,1200,1100,1000,0,1948,1
7680,6300,4500,37486,6000,5200,5002,0
7681,2000,2000,2000,1000,1000,2000,1
7682,15000,6000,5000,5000,6000,6000,0
7683,0,0,0,0,0,0,0
7684,1403,0,0,473,0,9438,0
7685,0,0,539,0,3582,392,0
7686,1294,2133,2230,1209,3365,2151,0
7687,40670,24330,11943,84739,11132,46039,0
7688,10400,1000,0,20200,200,0,1
7689,32123,3000,1800,2041,2069,3000,1
7690,5000,0,0,0,0,0,0
7691,5200,5301,3000,2000,5000,13801,0
7692,10000,3600,0,3628,3643,3929,0
7693,12000,11600,12628,8000,16600,4000,1
7694,2000,2000,1000,1000,2000,0,0
7695,17456,6826,36837,6280,150,504,0
7696,4789,6853,113,7588,2737,0,1
7697,7294,6135,4504,4669,4060,3475,0
7698,3700,2212,2100,2200,2200,1910,0
7699,1215,1001,502,29468,1201,1000,0
7700,0,0,8495,0,0,0,1
7701,0,7376,0,0,0,0,0
7702,233,2266,2558,2663,6303,12,0
7703,4700,3200,3403,3300,3500,3300,0
7704,7000,15500,0,14184,0,6700,0
7705,0,1800,1414,1500,1377,1402,0
7706,1377,4122,1865,3611,3823,19386,0
7707,2248,1500,757,0,430,1000,0
7708,30125,11600,20009,11000,0,40000,0
7709,3369,1688,694,44492,1455,1365,1
7710,1420,1699,1050,1104,1041,1000,0
7711,1400,1800,1100,1300,1200,1100,0
7712,2100,5000,1000,0,56,0,0
7713,6000,5000,4000,3000,3000,2000,0
7714,4500,5200,8000,0,8100,0,0
7715,5317,23,208,10,51,0,0
7716,5008,6003,4000,3000,4870,3000,0
7717,6749,5000,8000,5000,10000,2000,0
7718,0,5035,5000,900,10000,7000,1
7719,4794,3116,5029,0,0,0,0
7720,1321,1400,1000,1000,2583,0,0
7721,0,0,0,0,0,0,1
7722,0,0,2537,0,0,0,0
7723,7005,10023,7047,7023,7012,7017,0
7724,1200,3000,0,2000,0,2000,1
7725,0,5000,3600,2000,2000,5000,0
7726,0,0,0,0,0,0,1
7727,0,0,0,0,0,0,0
7728,5705,3003,10607,7976,5412,2460,0
7729,4000,0,0,0,0,0,0
7730,4000,5000,5000,4200,4810,4763,0
7731,0,31432,3000,3000,0,0,0
7732,1000,2000,1000,1000,1000,1000,1
7733,0,0,0,0,0,0,0
7734,2500,1000,1000,1000,1000,0,1
7735,5000,11000,3000,2000,1500,0,0
7736,3300,1000,0,1000,1000,962,1
7737,4000,6000,5000,4000,80000,5000,0
7738,2039,2000,7000,1482,2501,3082,1
7739,6050,7000,6000,5593,5630,6089,0
7740,4318,4681,4958,3712,3476,990,0
7741,5000,2510,10371,16533,11017,698,1
7742,2896,2097,2000,1818,1044,28034,0
7743,1600,800,950,1000,800,0,1
7744,2554,1900,1355,1300,1300,1500,0
7745,1500,3901,1001,1001,1001,1901,0
7746,0,0,0,0,0,0,0
7747,21532,0,4920,49221,15395,0,0
7748,3900,3200,2766,2100,1703,1092,0
7749,3924,4482,43676,38166,576,2389,1
7750,2327,1687,1052,1076,1121,1237,0
7751,3000,2773,2402,7660,0,2711,0
7752,0,0,6000,5067,1548,120862,1
7753,2500,2000,2000,3500,2500,1500,0
7754,406,1101,736,1799,601,0,0
7755,0,0,1887,0,3557,0,0
7756,7018,7000,7002,8007,8038,6052,0
7757,1000,11289,4887,3083,10020,6473,0
7758,10000,8000,6000,107000,13000,8000,1
7759,0,1000,183,0,0,0,0
7760,19421,0,0,2705,0,1261,1
7761,4028,5892,6463,5163,4169,3733,0
7762,1193,1207,2402,2399,5000,0,0
7763,2000,2000,2000,2000,2000,2000,0
7764,3687,4539,2220,3214,2407,2061,0
7765,7028,6000,50000,10013,9505,175074,0
7766,390,0,780,0,780,0,0
7767,4238,780,0,390,540,780,0
7768,881,4700,4700,2500,2300,2300,1
7769,10000,15002,9000,10000,8600,8500,0
7770,2530,23496,1500,1500,2000,1500,0
7771,2026,10040,1000,1253,1350,4416,0
7772,1107,1246,1000,500,1000,390,0
7773,5837,0,0,0,0,0,0
7774,0,0,0,0,0,0,1
7775,1000,1800,2300,0,2600,0,0
7776,0,0,0,0,0,0,1
7777,4728,4700,4210,4455,4109,4000,1
7778,1749,1764,1676,1735,1902,2189,0
7779,18407,640,0,2583,4653,2583,0
7780,4016,2000,2000,2000,2000,2000,1
7781,1759,1730,1643,1696,1685,1653,0
7782,2033,1900,51457,0,1642,1538,1
7783,0,0,0,0,0,0,0
7784,0,1170,0,0,0,0,1
7785,13008,1119,7110,110,102,0,1
7786,2001,0,2000,1600,3500,0,1
7787,2000,6000,2000,2200,10000,2100,0
7788,0,0,0,0,0,0,1
7789,1500,1500,5645,500,1547,0,0
7790,0,0,0,0,0,0,0
7791,396,396,792,0,396,396,0
7792,1602,900,0,1800,850,0,1
7793,3001,3000,3000,3000,1637,2928,0
7794,0,200,0,16418,88632,1913,0
7795,20015,1670,0,19120,11461,18038,0
7796,16547,3000,1000,1000,1990,3597,0
7797,1501,2598,0,1299,1299,1299,0
7798,1976,1873,1300,2824,0,2000,0
7799,1129,1002,0,0,19191,0,0
7800,5478,4757,5289,831,2140,2440,0
7801,208,1677,3607,894,301,2457,1
7802,1800,1500,1300,1300,1400,1500,1
7803,1550,1769,1404,1493,0,4720,0
7804,792,0,1889,2458,10175,122,0
7805,0,700,0,652,0,0,0
7806,1902,1200,30,1031,20201,605,0
7807,5087,2891,3755,2941,3206,2837,0
7808,2000,2000,1000,1000,1000,1000,0
7809,2924,1924,1726,1763,2136,1384,0
7810,3000,15000,0,17000,8500,0,1
7811,140,140,60,200,0,0,0
7812,3017,2025,58,29,917,40442,0
7813,7340,0,7634,0,7938,3993,0
7814,3000,6000,5000,327,3396,1680,0
7815,3276,4057,1196,5123,6,2539,0
7816,0,1000,1000,0,2000,1170,0
7817,0,3300,0,1560,0,881,0
7818,5558,5479,10929,24,9769,18,0
7819,1966,2210,1946,983,1950,946,0
7820,7000,3500,3100,3200,3500,3500,0
7821,1170,0,0,0,0,0,1
7822,2000,2000,1000,2000,3003,3007,0
7823,27921,1262,656,655,2433,1000,0
7824,24800,4400,4300,4205,4500,4304,0
7825,0,1500,565,36252,1500,2500,0
7826,0,526,201,1801,0,0,0
7827,43272,3120,2888,3001,4500,2500,0
7828,2000,0,1800,0,19000,4000,0
7829,3000,3000,0,5763,0,6100,1
7830,711,711,10976,711,711,291,1
7831,6023,15000,10011,11214,5315,3180,0
7832,1751,1712,1894,4000,1837,1711,0
7833,1650,0,0,0,0,0,0
7834,5963,760,0,752,26983,599,0
7835,6005,2600,2600,0,2685,2800,0
7836,4000,2000,10000,500,16000,1000,0
7837,2000,1399,22468,164791,9672,18889,0
7838,5015,4081,2101,2202,2204,2100,0
7839,0,0,0,0,0,0,0
7840,2000,1000,1000,0,63300,11632,0
7841,701,4137,719,817,5467,9587,0
7842,0,0,0,0,0,0,1
7843,1500,1800,1000,1000,1300,1000,0
7844,0,0,0,0,550,3780,0
7845,390,390,390,390,390,390,0
7846,0,2800,0,1050,2300,0,1
7847,1809,2301,0,0,0,0,0
7848,2000,3000,2000,2000,1000,0,1
7849,3000,2500,2000,2000,1100,0,0
7850,0,0,2321,432,546,550,0
7851,1596,437,529,0,4090,98,0
7852,2500,2000,1200,1500,2000,1500,1
7853,6417,5000,5184,6000,5026,4005,0
7854,5600,5600,5600,5802,3279,5613,0
7855,2000,1300,678,706,2037,0,0
7856,0,0,10000,10000,0,0,1
7857,0,200,0,0,200,86,0
7858,416,416,416,416,0,832,0
7859,2000,1000,0,6600,0,0,0
7860,1200,1000,1500,0,1200,1200,1
7861,13695,49813,50054,33,10028,100000,0
7862,8019,6196,4300,5000,4006,4007,0
7863,5000,9000,3000,3100,3000,3000,0
7864,1766,1908,566,591,1000,626,0
7865,1304,1296,1700,2,800,1000,0
7866,4000,3002,2000,2000,2464,1000,0
7867,3400,1650,1180,0,0,400,0
7868,0,0,0,0,0,0,1
7869,50451,64775,22794,184483,62140,48080,0
7870,0,0,0,0,0,0,0
7871,10000,1612,0,87497,10000,20000,0
7872,5019,3872,3147,2912,5109,1604,0
7873,1300,1280,600,1005,709,732,0
7874,1434,1450,1138,1021,1026,1061,0
7875,2901,2348,2447,10968,531,208,0
7876,0,4300,1100,1200,0,2500,1
7877,101458,10009,20071,20000,35565,18000,0
7878,6658,5146,4000,4000,3866,3435,0
7879,9657,19253,0,7641,7522,7949,0
7880,0,0,0,0,0,0,1
7881,1290,0,0,1200,0,0,0
7882,15172,8930,0,10526,10625,11982,1
7883,6100,6000,1900,1680,1900,3888,0
7884,5800,4400,4350,4500,4600,5000,0
7885,7522,0,0,0,0,0,1
7886,4373,62450,0,500,2300,211192,0
7887,8000,7900,10000,14400,0,6700,0
7888,14287,8194,22000,7838,321,21317,0
7889,3400,0,1100,1100,1100,1103,0
7890,5023,3024,1043,3037,1660,365,0
7891,2000,2604,215917,3685,3700,3786,0
7892,1751,1402,776,773,522,430,0
7893,5000,5000,2000,20000,10000,10000,0
7894,10735,2957,24277,7046,13671,3206,0
7895,8001,7077,5000,5000,5000,5000,0
7896,396,396,0,688,500,0,1
7897,0,2013,436,47613,1472,2275,1
7898,0,4514,0,1378,1382,1427,1
7899,5000,5000,3000,3000,3000,3000,0
7900,560,5287,2000,900,406,900,0
7901,3000,2100,0,2801,0,3619,1
7902,1349,1080,562,500,456,218,1
7903,687,4053,0,5092,7464,2485,0
7904,6000,3000,2300,2500,3000,2500,0
7905,1289,1970,1132,1132,1397,1397,0
7906,1592,1497,947,1134,1000,1021,0
7907,3165,0,2257,0,1000,2000,0
7908,2216,5472,0,544,0,0,0
7909,1936,3654,1038,1222,1217,946,0
7910,4204,2819,93694,3948,4199,3309,0
7911,0,6400,3600,3000,3000,3100,1
7912,3880,5114,3238,3401,2980,3000,0
7913,4844,3326,3287,630,2436,1882,0
7914,15000,1879,20000,20000,5000,50893,0
7915,7777,20192,17337,0,516,53871,0
7916,0,333,4928,8235,0,1708,0
7917,3869,2742,1200,1461,1504,1683,0
7918,3500,3500,3500,3000,3000,3000,0
7919,1724,1600,1000,1000,2500,1300,0
7920,64555,2898,1890,2000,2000,1900,1
7921,1500,1600,700,700,500,1000,1
7922,2300,4400,0,4000,0,4000,1
7923,1374,2000,1908,0,1100,1000,0
7924,8000,6005,5200,5500,5000,5500,0
7925,2000,1300,0,2200,2000,1500,1
7926,2715,6632,0,734,0,22489,0
7927,3825,2276,1909,1510,1663,1445,0
7928,0,65,0,0,5162,0,1
7929,590,360,0,0,414,0,0
7930,1166,1891,0,2231,165,1573,1
7931,1300,3652,33866,410,200,776,0
7932,0,0,0,0,0,0,1
7933,3000,1000,5000,0,25000,5000,0
