ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
7715,2,2,2,2,2,2,
7716,-1,-1,-1,0,-1,-1,
7717,-1,-1,-2,-1,-1,-1,
7718,0,0,0,0,0,0,
7719,0,0,0,0,0,0,
7720,-2,-2,-2,-2,-2,-2,
7721,0,0,0,0,0,0,
7722,0,0,-1,-1,2,0,
7723,0,0,0,0,0,0,
7724,0,0,0,0,0,0,
7725,-2,-2,-2,-2,-2,-2,
7726,2,2,4,4,4,4,
7727,1,-2,-2,-2,-2,-2,
7728,0,0,2,0,0,0,
7729,1,0,0,0,0,0,
7730,0,0,0,0,0,0,
7731,0,0,0,0,0,0,
7732,0,0,2,2,0,0,
7733,0,0,0,0,0,0,
7734,0,0,0,0,2,0,
7735,0,0,0,0,0,0,
7736,0,0,0,0,0,0,
7737,0,0,0,0,0,0,
7738,-1,-1,-1,-1,0,0,
7739,0,-1,-1,-1,-1,0,
7740,2,-1,-1,-1,-1,0,
7741,0,0,0,0,2,0,
7742,2,2,2,2,2,2,
7743,1,2,3,2,0,0,
7744,-1,-1,-1,-1,0,0,
7745,0,0,0,0,0,0,
7746,1,-1,-1,-1,0,0,
7747,-2,-2,-2,-2,-2,-2,
7748,0,0,0,0,0,0,
7749,-2,-2,-2,-2,-2,-2,
7750,-2,-2,-2,-2,-2,-2,
7751,0,0,0,0,0,0,
7752,0,0,-1,-1,-2,-2,
7753,-2,-2,-2,-2,-2,-2,
7754,2,2,2,2,2,2,
7755,0,0,0,0,0,0,
7756,0,0,0,0,0,0,
7757,2,-1,-1,-1,-1,-1,
7758,-2,-2,0,0,0,0,
7759,0,0,0,0,0,-1,
7760,-1,-1,-1,-1,-2,-2,
7761,0,0,0,-1,0,0,
7762,2,2,7,7,7,7,
7763,0,0,0,2,0,0,
7764,2,0,0,0,0,0,
7765,2,-1,3,2,-1,-1,
7766,0,0,-1,-1,-1,0,
7767,-2,-2,-2,-2,-2,-2,
7768,-2,-2,-2,-2,-2,-2,
7769,0,0,0,0,0,0,
7770,0,0,0,-1,-1,-2,
7771,-1,-1,-1,-1,-1,-1,
7772,0,0,0,0,0,0,
7773,-1,-1,-1,-1,-1,-1,
7774,1,-1,0,0,0,0,
7775,0,0,0,0,0,0,
7776,0,0,2,2,2,0,
7777,1,2,2,2,2,0,
7778,2,2,2,2,0,0,
7779,-2,-2,-2,-2,-2,-2,
7780,0,0,0,0,0,0,
7781,-1,-1,-1,-1,-1,-1,
7782,-1,-1,-1,-1,0,0,
7783,0,-1,0,0,0,0,
7784,0,0,0,0,0,-2,
7785,0,0,0,0,0,0,
7786,0,0,0,0,0,0,
7787,0,0,0,0,0,0,
7788,-2,-2,-2,-2,-2,-2,
7789,0,0,0,0,0,0,
7790,-1,2,2,-1,0,0,
7791,0,0,0,0,0,0,
7792,0,0,0,0,0,0,
7793,-2,-2,-2,-2,-2,-2,
7794,0,0,0,0,0,0,
7795,0,0,0,0,0,0,
7796,0,0,0,0,0,0,
7797,0,0,0,0,2,0,
7798,0,0,0,0,-1,-1,
7799,2,0,0,0,0,0,
7800,0,0,0,0,0,0,
7801,1,-2,-2,-2,-2,-2,
7802,-2,-2,-2,-2,-2,-2,
7803,0,0,0,0,0,0,
7804,0,0,-2,-2,-2,-2,
7805,0,0,0,0,0,-1,
7806,0,0,0,0,0,0,
7807,0,0,0,2,2,2,
7808,2,2,-2,-2,-2,-2,
7809,-2,-1,0,0,0,0,
7810,0,0,0,0,0,0,
7811,0,0,0,0,0,0,
7812,-1,-1,-1,-2,-2,-1,
7813,1,-1,0,-1,-1,-1,
7814,0,0,0,0,0,0,
7815,-2,-2,-2,-2,-2,-2,
7816,-1,-1,-1,-1,-2,-2,
7817,-1,-1,0,-1,-1,-1,
7818,0,0,0,0,0,0,
7819,0,0,0,0,0,0,
7820,0,-1,0,0,0,0,
7821,-1,-1,-1,-1,2,-1,
7822,0,-1,-1,-1,2,-1,
7823,0,-1,-1,-1,-1,-1,
7824,0,0,0,0,0,0,
7825,0,0,0,0,0,0,
7826,0,0,0,0,0,0,
7827,0,0,0,0,-1,0,
7828,1,2,0,0,2,2,
7829,0,0,-2,-2,-2,-2,
7830,1,2,0,0,2,2,
7831,1,2,0,0,0,0,
7832,0,0,0,2,0,0,
7833,2,2,0,0,0,2,
7834,0,0,0,0,0,0,
7835,3,2,2,-2,-2,-2,
7836,1,-2,-2,-2,-2,-2,
7837,1,-2,-2,-2,-2,-2,
7838,-1,-1,-1,-1,-1,-1,
7839,-2,-2,-2,-2,-2,-2,
7840,0,0,0,0,0,0,
7841,-1,0,-1,-1,-1,-1,
7842,-1,-1,-1,-1,-1,-1,
7843,-2,-2,-2,-2,-2,-2,
7844,1,2,2,0,-1,0,
7845,0,0,0,-2,-2,-2,
7846,-2,-2,-2,-2,-2,-2,
7847,0,0,2,2,2,2,
7848,0,0,0,0,0,0,
7849,0,0,0,0,0,0,
7850,1,2,2,2,0,0,
7851,-1,-1,-1,-1,-1,-1,
7852,2,2,2,2,2,2,
7853,0,0,0,0,0,-1,
7854,1,-2,-2,-2,-2,-2,
7855,2,2,2,2,2,2,
7856,1,1,-2,-2,-1,0,
7857,0,0,0,0,0,0,
7858,-1,-1,-1,-1,-1,-1,
7859,-2,-2,-2,-2,-2,-2,
7860,-1,-1,-1,-1,-1,-2,
7861,0,0,0,0,0,0,
7862,0,0,0,0,0,0,
7863,-1,-1,-1,-1,-1,-1,
7864,1,2,2,2,2,2,
7865,0,0,0,0,0,0,
7866,0,0,0,0,0,0,
7867,-1,-1,-1,-1,-2,-1,
7868,-1,-1,-1,-1,-1,0,
7869,-1,-1,-1,-1,-1,-1,
7870,2,2,2,0,0,0,
7871,0,0,0,0,0,0,
7872,-1,-1,-1,-1,-1,-1,
7873,-1,-1,-1,-1,-1,-1,
7874,2,2,2,2,2,2,
7875,-2,-2,-1,-1,-1,-1,
7876,2,0,0,0,0,0,
7877,-1,3,2,0,-1,3,
7878,1,-2,-2,-2,-1,-1,
7879,0,0,0,0,0,0,
7880,2,2,2,2,2,2,
7881,0,0,0,0,0,2,
7882,0,0,0,-1,-1,-1,
7883,0,0,0,0,0,0,
7884,-1,-1,-1,-1,-1,-2,
7885,0,0,0,0,0,0,
7886,0,0,0,0,0,0,
7887,1,-2,-2,-2,-2,-2,
7888,0,0,2,0,0,2,
7889,0,0,0,0,0,0,
7890,0,0,0,0,0,0,
7891,2,2,2,2,2,0,
7892,0,0,0,0,0,0,
7893,2,0,-1,2,0,0,
7894,0,0,0,0,0,0,
7895,0,0,0,0,0,0,
7896,-2,-2,-1,-1,-1,-1,
7897,-2,-2,-2,-2,-2,-2,
7898,-2,-2,-2,-2,-2,-2,
7899,0,0,-1,-1,0,-1,
7900,0,0,0,0,0,0,
7901,0,0,2,2,2,2,
7902,0,0,0,0,0,0,
7903,2,0,0,0,0,0,
7904,-1,-1,-1,-1,-1,-1,
7905,0,0,0,0,0,0,
7906,0,0,0,0,0,0,
7907,-2,-2,-2,-2,-2,-2,
7908,0,0,0,0,0,0,
7909,-1,-1,0,0,0,0,
7910,0,0,0,0,0,0,
7911,2,2,2,0,0,0,
7912,1,-2,-1,-1,-2,-2,
7913,-2,-2,-2,-1,-1,-1,
7914,2,2,2,2,2,2,
7915,-1,0,0,0,0,2,
7916,0,0,0,0,0,0,
7917,0,0,0,0,0,0,
7918,0,0,0,0,2,2,
7919,0,0,0,0,0,0,
7920,-2,-2,-2,-2,-2,-2,
7921,-1,-1,0,0,-1,2,
7922,0,0,0,0,0,0,
7923,0,0,0,0,0,0,
7924,0,0,0,0,0,0,
7925,0,0,0,0,0,0,
7926,0,0,0,0,0,0,
7927,0,0,0,0,0,0,
7928,-1,-1,-1,-1,-1,-1,
7929,-1,-1,-1,0,0,0,
7930,0,0,0,0,0,0,
7931,0,0,0,0,0,0,
7932,-1,2,2,-2,-2,-1,
7933,4,3,2,7,7,7,
7934,-1,-1,-1,-1,0,0,
7935,0,0,2,0,0,0,
7936,0,0,0,0,0,-2,
7937,1,-2,-1,-1,-1,-1,
7938,0,0,0,0,0,0,
7939,2,2,2,0,0,0,
7940,1,3,2,2,2,2,
7941,0,0,0,2,0,0,
7942,2,2,2,0,0,0,
7943,1,-2,-2,-2,-2,-2,
7944,2,2,2,2,0,0,
7945,0,0,0,0,0,0,
7946,0,0,0,0,0,0,
7947,0,0,0,0,0,0,
7948,0,0,2,0,0,2,
7949,1,4,3,2,0,0,
7950,0,0,0,0,0,0,
7951,0,0,0,0,0,3,
7952,0,0,0,0,0,0,
7953,-1,-1,-1,-1,-1,2,
7954,1,2,0,0,0,0,
7955,0,0,0,0,0,0,
7956,-1,-1,-1,-1,-1,-1,
7957,-1,-1,-1,-1,-1,-1,
7958,-1,-1,-1,-1,0,0,
7959,0,0,0,0,0,0,
7960,-1,0,0,-1,0,-1,
7961,-1,0,0,0,0,-1,
7962,0,0,0,0,0,0,
7963,-1,-1,-1,-1,-1,-1,
7964,1,-2,-1,0,0,-1,
7965,0,0,0,0,0,0,
7966,-1,-1,-1,-1,-1,-1,
7967,0,0,0,0,0,0,
7968,2,2,2,0,0,2,
7969,-1,-1,2,-1,0,-1,
7970,1,-1,-1,2,-1,-1,
7971,-1,-1,-1,-2,-2,-2,
7972,2,0,0,0,0,2,
7973,0,0,0,2,0,0,
7974,0,0,-2,-2,-2,-2,
7975,0,0,0,0,0,0,
7976,0,0,0,0,0,0,
7977,-2,-2,-2,-2,-2,-2,
7978,0,0,0,0,2,2,
7979,3,2,3,2,2,4,
7980,-1,0,0,-2,-2,-2,
7981,-1,-1,2,-1,-1,-1,
7982,0,0,0,0,0,0,
7983,-2,-2,-2,-2,-2,-2,
7984,1,-2,-2,-2,-2,-2,
7985,0,0,0,0,0,-1,
7986,0,0,0,0,0,0,
7987,0,0,0,0,0,0,
7988,0,0,0,0,0,0,
7989,3,2,2,-1,0,0,
7990,1,-2,-2,-2,-1,-1,
7991,0,0,0,0,0,0,
7992,0,0,0,0,2,-1,
7993,-1,-1,0,-1,0,0,
7994,-1,-1,-1,0,-1,-1,
7995,0,0,0,0,0,0,
7996,-1,-1,-1,-1,-1,0,
7997,0,0,0,0,0,-1,
7998,-1,-1,-1,-2,-2,-1,
7999,1,-1,-1,-2,-2,-2,
8000,2,2,2,0,0,0,
8001,1,-1,-1,-1,-1,0,
8002,1,-1,-1,-2,-2,-1,
8003,0,0,0,2,2,2,
8004,1,-2,-1,-1,-1,-1,
8005,-1,-1,-1,-1,-1,-1,
8006,2,0,0,0,0,0,
8007,-1,2,2,-1,-1,-1,
8008,0,0,0,0,0,0,
8009,-1,-1,-1,-1,-1,-1,
8010,0,0,0,0,0,0,
8011,1,-1,-1,-1,-1,-1,
8012,0,0,0,-1,-1,-2,
8013,-1,2,-1,0,-1,-1,
8014,0,0,0,0,0,0,
8015,2,2,2,0,0,0,
8016,0,0,0,0,0,0,
8017,-1,-1,-1,-1,-2,-2,
8018,0,0,0,0,0,0,
8019,1,-1,-1,-1,-1,-1,
8020,1,2,2,2,-2,-2,
8021,0,0,0,-1,0,0,
8022,0,0,0,0,0,0,
8023,1,2,2,2,0,0,
8024,0,0,0,0,0,0,
8025,0,0,0,0,0,0,
8026,1,-1,-1,-1,-1,-1,
8027,1,-1,0,-1,0,0,
8028,2,0,0,0,0,0,
8029,0,0,-2,-1,0,0,
8030,-1,2,-1,-1,-1,2,
8031,2,2,0,0,0,2,
8032,0,0,0,0,0,0,
8033,-1,-1,-1,0,0,0,
8034,0,0,0,0,0,-1,
8035,0,0,0,0,0,0,
8036,0,0,0,0,0,0,
8037,0,0,0,0,0,0,
8038,-1,-1,-1,-1,-1,-1,
8039,2,2,2,2,0,0,
8040,0,0,0,0,0,0,
8041,0,0,0,0,0,0,
8042,0,0,0,0,-2,-2,
8043,-2,-2,-2,-2,-2,-2,
8044,1,1,1,0,0,0,
8045,0,0,0,0,0,0,
8046,0,0,0,0,2,2,
8047,0,0,0,0,-1,0,
8048,0,0,0,0,0,0,
8049,-1,-1,-1,0,0,0,
8050,0,0,0,0,0,0,
8051,-1,-1,-1,-1,-1,-2,
8052,-1,-1,-1,-1,-1,-1,
8053,-1,-1,-1,-1,0,-1,
8054,0,0,0,0,-1,-1,
8055,-2,-2,-2,-2,-2,-2,
8056,2,2,2,2,0,0,
8057,-1,-1,-1,-1,0,0,
8058,1,2,0,0,0,0,
8059,1,-2,-2,-2,-2,-2,
8060,0,0,0,0,0,0,
8061,0,0,0,0,0,-1,
8062,1,2,2,2,2,2,
8063,0,0,0,0,0,0,
8064,0,0,0,0,0,0,
8065,0,0,2,2,2,2,
8066,-1,-1,-1,-1,-1,-2,
8067,1,-2,-2,-1,-1,-1,
8068,0,0,0,0,0,0,
8069,0,0,0,0,0,0,
8070,0,0,0,0,0,0,
8071,0,0,0,0,0,-1,
8072,0,0,0,0,0,0,
8073,0,0,0,0,0,0,
8074,0,0,2,0,0,0,
8075,0,0,0,0,0,0,
8076,0,0,0,0,0,0,
8077,0,0,0,2,2,2,
8078,0,0,0,0,0,0,
8079,0,0,0,0,0,0,
8080,-1,-1,2,-1,-1,-1,
8081,0,-1,2,-1,0,0,
8082,-2,-1,-1,-1,-1,-1,
8083,0,0,0,2,0,0,
8084,-2,-2,-2,-1,0,0,
8085,-2,-2,-2,-2,-2,-2,
8086,0,0,0,0,0,0,
8087,-1,-1,-1,-1,-1,-1,
8088,-1,-1,-1,-1,-1,-1,
8089,-1,-1,-1,-1,0,0,
8090,0,0,0,0,0,0,
8091,3,3,2,2,0,0,
8092,1,2,2,-1,-1,2,
8093,1,-2,-2,-2,-2,-2,
8094,1,-2,-2,-2,-2,-2,
8095,0,0,0,0,0,0,
8096,0,0,-2,-2,-2,-2,
8097,0,0,0,2,2,0,
8098,0,0,0,0,0,0,
8099,0,-1,-1,-1,-1,-1,
8100,0,0,0,0,-1,-1,
8101,0,0,0,0,0,0,
8102,1,2,0,0,4,4,
8103,0,0,0,0,0,-2,
8104,-1,-1,2,-1,0,-1,
8105,0,0,0,0,0,0,
8106,1,-1,-1,-1,-1,-1,
8107,0,0,0,0,0,0,
8108,0,-1,-1,0,0,0,
8109,0,0,-2,-2,-2,-1,
8110,1,-2,-2,-2,-2,-2,
8111,1,2,2,2,0,0,
8112,-1,-1,-1,-2,-2,-2,
8113,0,0,0,0,0,0,
8114,2,0,0,0,0,0,
8115,-2,-2,-1,0,0,0,
8116,0,0,0,0,0,0,
8117,-1,0,-1,-1,-2,-2,
8118,1,2,2,0,0,-2,
8119,-1,-1,-1,-1,-1,-1,
8120,-2,-2,-2,-2,-2,-2,
8121,0,0,2,2,2,2,
8122,0,0,0,0,0,-1,
8123,0,0,0,0,0,0,
8124,0,0,0,0,0,0,
8125,-1,-1,-1,-1,0,-1,
8126,-1,2,-1,0,0,-1,
8127,-1,-1,-1,0,-1,-1,
8128,-1,-1,2,0,-1,-1,
8129,-1,2,-1,0,0,0,
8130,0,0,0,0,0,0,
8131,-1,-1,-1,-1,-1,-1,
8132,-1,-1,-1,-1,-1,0,
8133,0,0,0,0,-2,-2,
8134,0,0,0,0,0,0,
8135,0,0,0,0,0,0,
8136,-2,-2,-2,-2,-2,-2,
8137,0,0,0,0,0,-2,
8138,0,0,0,0,0,0,
8139,-1,-1,-2,-2,-2,-2,
8140,-1,-1,-1,-1,0,-1,
8141,0,0,0,0,0,0,
8142,0,0,0,0,0,0,
8143,-1,0,0,0,0,-1,
8144,2,0,0,0,0,0,
8145,0,0,0,0,0,0,
8146,0,0,2,0,0,2,
8147,-2,-2,-2,-2,-2,-2,
8148,-2,-2,-2,-2,-2,-2,
8149,-2,-2,-2,-2,-2,-2,
8150,0,0,0,-1,-1,-1,
8151,0,0,0,0,0,0,
8152,0,0,0,0,0,0,
8153,-2,-2,-2,-2,-2,-2,
8154,-1,-1,-1,-1,-1,-1,
8155,0,0,0,0,0,0,
8156,-1,-1,-1,-1,-2,-2,
8157,-1,0,0,0,0,0,
8158,4,3,2,0,0,2,
8159,0,0,0,0,0,0,
8160,0,0,0,0,0,0,
8161,0,0,0,0,0,0,
8162,0,0,0,0,2,0,
8163,-1,-1,-1,-2,-2,-2,
8164,-2,-2,-2,-2,-1,2,
8165,0,0,0,0,0,0,
8166,0,0,0,0,0,0,
8167,0,0,0,0,0,0,
8168,-1,-1,-1,-1,-1,-1,
8169,-2,-2,-2,-2,-2,-2,
8170,2,0,0,0,0,0,
8171,0,0,-1,-1,0,0,
8172,1,-1,-1,0,0,-2,
8173,0,0,0,0,0,0,
8174,0,0,0,-2,-2,-2,
8175,1,-2,-1,-1,-1,-1,
8176,0,0,0,0,2,0,
8177,0,0,0,0,0,0,
8178,0,0,-1,-1,-2,-2,
8179,-2,-2,-2,-2,-2,-2,
8180,2,0,0,0,0,0,
8181,0,0,0,0,0,0,
8182,2,2,2,2,0,0,
8183,-1,-1,-1,-1,-1,-1,
8184,2,2,-1,-1,-1,-1,
8185,-1,0,0,0,0,0,
8186,-2,-2,-2,-2,-2,-2,
8187,1,2,2,2,2,2,
8188,0,0,0,0,0,0,
8189,-1,-1,-1,-1,-1,2,
8190,0,0,0,0,0,0,
8191,1,-2,-1,0,0,0,
8192,0,0,0,0,0,0,
8193,0,0,0,0,2,0,
8194,-2,-2,-2,-2,-2,-2,
8195,0,0,0,0,0,0,
8196,0,0,0,0,0,-1,
8197,0,0,0,0,0,0,
8198,3,3,2,2,2,0,
8199,-2,-2,-2,-2,-2,-2,
8200,2,0,0,0,0,2,
8201,0,0,0,0,0,0,
8202,-1,-1,-1,-1,-1,-1,
8203,-2,-2,-2,-2,-2,-2,
8204,1,2,2,2,2,2,
8205,2,2,2,2,0,0,
8206,0,0,0,0,-1,0,
8207,1,3,2,3,2,0,
8208,-2,-2,-2,-2,-2,-2,
8209,0,0,0,0,0,0,
8210,-2,-2,-1,-1,-2,-2,
8211,0,0,0,0,0,0,
8212,0,0,0,0,0,0,
8213,-1,-1,-1,-1,-2,-2,
8214,0,0,0,0,0,0,
8215,-1,-1,0,0,-1,0,
8216,-2,-2,-2,-2,-2,-2,
8217,0,0,0,0,0,0,
8218,0,0,0,0,0,0,
8219,1,2,-1,2,-1,3,
8220,0,0,0,0,0,0,
8221,-2,-2,-2,-2,-2,-2,
8222,1,-1,-1,-1,0,-1,
8223,2,2,2,2,2,2,
8224,-1,-1,-1,0,-1,0,
8225,-2,-2,-2,-2,-2,-2,
8226,-1,-1,-1,-1,-1,-2,
8227,-1,-1,-1,-1,-1,-1,
8228,-1,-1,2,-1,0,-1,
8229,2,0,0,0,0,0,
8230,0,0,-1,0,0,0,
8231,0,0,0,0,0,0,
8232,0,0,0,0,0,0,
8233,0,0,0,0,0,0,
8234,0,-1,-1,0,-1,-1,
8235,0,0,0,0,0,0,
8236,-1,2,2,0,0,0,
8237,-1,0,0,-1,0,0,
8238,0,0,0,0,0,0,
8239,1,2,2,0,0,0,
8240,0,0,0,0,0,0,
8241,0,0,0,-2,-2,-2,
8242,-2,-2,-2,-2,-2,-2,
8243,0,0,0,0,0,0,
8244,0,0,0,0,0,0,
8245,2,2,2,2,0,0,
8246,0,0,2,2,2,0,
8247,0,0,0,0,0,0,
8248,-1,-1,-1,-1,-1,-1,
8249,0,0,2,0,0,0,
8250,1,2,0,0,-2,-2,
8251,0,0,2,0,0,0,
8252,-2,-2,-2,-2,-2,-2,
8253,0,0,0,0,0,0,
8254,-1,-1,-1,2,-1,-1,
8255,-2,-2,-2,-2,-2,-1,
8256,0,0,-2,-2,-2,-2,
8257,0,0,0,0,0,0,
8258,-2,-2,-2,-2,-2,-2,
8259,2,-1,-1,-1,-1,-1,
8260,-1,-1,-1,-1,-1,-1,
8261,-2,-2,-2,-2,-2,-2,
8262,0,0,0,0,0,0,
8263,-2,-2,-2,-2,-2,-2,
8264,-1,-1,2,2,-1,-1,
8265,0,0,0,0,0,0,
8266,2,2,2,2,2,2,
8267,1,2,0,0,0,0,
8268,2,-1,0,0,0,-1,
8269,0,0,0,0,0,0,
8270,-1,-1,-1,-1,-1,-1,
8271,1,2,0,0,0,0,
8272,0,0,0,0,0,0,
8273,0,0,0,0,0,0,
8274,-2,-2,-2,-2,-2,-2,
8275,0,0,0,0,0,0,
8276,2,4,4,3,4,3,
8277,-1,-1,-1,-1,-1,-1,
8278,0,0,0,2,0,0,
8279,0,0,0,0,0,0,
8280,0,0,-1,-1,-1,-1,
8281,-1,-1,-2,-2,-1,0,
8282,0,0,0,0,0,0,
8283,0,0,0,0,0,0,
8284,-1,-1,0,0,0,0,
8285,2,0,0,0,0,0,
8286,0,0,0,2,0,0,
8287,-1,2,-1,-1,-1,-1,
8288,-2,-2,-2,-2,-2,-2,
8289,-2,-2,-2,-2,-2,-2,
8290,-1,-1,-1,-1,0,0,
8291,-1,-1,-1,-1,-1,-1,
8292,0,0,-2,-2,-2,-1,
8293,0,0,0,0,0,0,
8294,0,0,0,0,0,0,
8295,-1,-1,-1,0,0,0,
8296,-2,-2,-2,-2,-2,-2,
8297,1,-2,-2,-2,-2,-2,
8298,2,2,0,0,0,0,
8299,1,1,-1,0,-1,0,
8300,-1,-1,-1,-1,-1,0,
8301,-2,-2,-2,-2,-2,-2,
8302,-1,-1,-1,2,-1,-1,
8303,-1,0,0,0,0,0,
8304,2,2,2,2,2,2,
8305,0,0,0,0,0,0,
8306,0,0,0,0,0,0,
8307,-1,-1,-2,-2,-2,-2,
8308,0,0,0,0,0,0,
8309,0,0,0,0,0,0,
8310,0,0,0,0,0,0,
8311,-1,0,0,0,0,0,
8312,0,0,0,0,0,0,
8313,0,0,0,0,0,0,
8314,0,0,0,0,0,0,
8315,1,2,2,2,2,0,
8316,0,0,0,2,0,0,
8317,-1,-1,-1,-1,-1,-1,
8318,1,-2,-2,-2,-2,-2,
8319,-2,-2,-2,-2,-2,-2,
8320,-1,-1,-1,-1,0,0,
8321,0,0,0,0,2,2,
8322,3,2,2,2,2,4,
8323,0,0,0,0,0,0,
8324,1,-2,-1,0,0,0,
8325,0,0,0,0,0,-1,
8326,2,2,2,2,2,0,
8327,1,2,2,2,2,2,
8328,1,-1,-1,-1,-1,-1,
8329,0,0,2,2,-1,0,
8330,-1,0,0,0,0,0,
8331,0,0,0,0,0,0,
8332,-1,-1,-1,-1,-1,-1,
8333,1,-1,-1,-1,-1,-1,
8334,-1,-1,-1,-1,0,-1,
8335,1,2,2,2,0,0,
8336,0,0,0,0,0,2,
8337,0,0,0,0,0,0,
8338,0,0,0,0,0,0,
8339,0,0,0,0,0,0,
8340,0,0,0,-1,0,0,
8341,0,0,0,2,2,2,
8342,2,2,3,3,2,3,
8343,-1,-1,-1,-1,-1,-1,
8344,2,2,2,2,0,0,
8345,-1,-1,-1,-2,-1,-1,
8346,-1,-1,-1,-2,-2,-1,
8347,1,-1,-1,-2,-2,-2,
8348,-1,0,0,0,0,-2,
8349,2,2,2,2,2,2,
8350,0,0,0,0,0,0,
8351,-1,-1,-1,-1,-1,-1,
8352,-2,-2,-2,-2,-2,-2,
8353,2,3,2,2,2,2,
8354,0,0,0,0,0,0,
8355,0,0,0,0,0,0,
8356,0,0,0,0,0,0,
8357,-1,-1,-1,-1,-1,-1,
8358,0,0,0,0,0,0,
8359,0,0,0,0,-2,-2,
8360,-1,-1,-1,-1,-1,-1,
8361,0,0,0,0,0,0,
8362,-1,-1,-1,-1,-1,-1,
8363,1,-2,-2,-2,-2,-2,
8364,2,2,2,2,2,2,
8365,2,2,2,2,0,0,
8366,0,0,0,0,0,0,
8367,0,0,0,0,0,0,
8368,-1,-1,-1,-1,-2,-1,
8369,0,-1,0,0,0,0,
8370,3,2,2,3,3,3,
8371,0,0,0,0,0,0,
8372,2,2,-2,-2,-2,-2,
8373,0,0,0,0,0,0,
8374,-1,0,0,2,0,0,
8375,2,0,0,-2,-2,-2,
8376,0,0,0,0,0,0,
8377,0,0,0,0,0,0,
8378,-2,-2,-1,2,-1,-1,
8379,1,-1,-1,-1,-1,-1,
8380,-1,-1,2,0,0,-1,
8381,0,0,0,-2,-2,-2,
8382,-2,-1,2,0,0,-2,
8383,2,3,3,2,0,0,
8384,0,0,0,0,2,0,
8385,-1,-1,-1,-1,-1,-2,
8386,1,-2,-2,-2,-2,-2,
8387,0,0,0,0,0,0,
8388,-2,-2,-2,-2,-2,-2,
8389,2,0,0,0,0,0,
8390,-1,0,0,0,0,0,
8391,2,2,0,0,0,0,
8392,0,0,0,0,0,0,
8393,-1,0,0,0,2,0,
8394,0,0,0,2,2,0,
8395,2,2,4,4,3,2,
8396,-1,-1,-1,-1,-1,-1,
8397,0,0,0,0,0,2,
8398,0,0,0,0,0,0,
8399,0,0,0,0,0,-1,
8400,0,0,0,0,0,0,
8401,-1,2,2,0,0,0,
8402,1,2,-1,0,0,0,
8403,-1,-1,-1,-1,-1,-1,
8404,2,0,0,0,0,0,
8405,0,0,-1,0,-1,0,
8406,-1,-1,0,0,0,0,
8407,0,0,0,0,0,0,
8408,-1,-1,-1,-1,-1,-1,
8409,0,0,0,0,-1,0,
8410,-1,-1,-1,0,-1,-1,
8411,0,0,0,0,2,2,
8412,0,0,0,0,2,0,
8413,1,2,0,0,0,3,
8414,-1,-1,-2,-2,-2,-2,
8415,0,0,0,0,2,2,
8416,-1,-1,-1,-1,-1,-1,
8417,-1,0,0,0,0,0,
8418,0,0,0,0,2,0,
8419,0,0,0,0,0,0,
8420,0,0,0,-2,-2,-2,
8421,-2,-2,-2,-2,-2,-2,
8422,-2,-2,-2,-2,-2,-2,
8423,-2,-2,-2,-2,-2,-2,
8424,3,3,2,2,2,2,
8425,0,0,0,-1,0,0,
8426,1,2,0,0,0,0,
8427,-1,-1,-2,-2,-2,-2,
8428,2,0,0,2,2,3,
8429,-2,-2,-2,-2,-2,-2,
8430,0,0,0,0,0,0,
8431,3,2,2,2,2,2,
8432,0,0,0,0,0,0,
8433,0,0,0,0,0,0,
8434,0,0,0,0,0,0,
8435,-2,-1,0,0,0,-1,
8436,-1,-1,-1,-1,-1,0,
8437,0,0,0,0,0,0,
8438,0,0,0,0,0,0,
8439,0,0,0,0,0,0,
8440,2,2,2,2,2,2,
8441,1,3,3,2,0,0,
8442,0,0,0,0,0,0,
8443,0,0,0,0,0,0,
8444,1,2,3,4,4,3,
8445,1,2,2,0,0,2,
8446,-1,-1,0,-1,0,-1,
8447,2,2,2,2,0,0,
8448,0,0,0,0,0,-1,
8449,0,0,0,0,0,0,
8450,-1,3,2,-1,-1,-1,
8451,2,2,2,2,2,3,
8452,1,-1,2,0,0,0,
8453,2,0,0,0,0,0,
8454,2,2,2,2,2,2,
8455,2,2,0,0,0,0,
8456,0,0,0,0,0,0,
8457,-1,-1,-1,-1,-1,-1,
8458,0,0,0,0,0,2,
8459,0,0,0,0,0,0,
8460,2,2,2,0,0,0,
8461,1,-2,-2,-2,-1,-1,
8462,-2,-2,-2,-2,-2,-2,
8463,1,2,2,2,2,2,
8464,2,2,2,2,2,0,
8465,-2,-2,-2,-2,-2,-2,
8466,1,-2,-1,-1,-1,-1,
8467,0,0,0,0,0,0,
8468,0,0,0,-1,-1,0,
8469,0,0,0,0,0,0,
8470,0,0,0,2,0,0,
8471,-1,-1,-1,-1,0,-1,
8472,0,0,0,0,0,0,
8473,0,0,0,0,0,0,
8474,-1,-1,-1,-1,-1,-1,
8475,0,0,0,0,2,0,
8476,1,-1,-1,-1,-1,0,
8477,0,0,2,2,-2,-2,
8478,0,0,0,0,0,0,
8479,-1,-1,-1,-1,-1,-1,
8480,0,0,0,0,0,0,
8481,2,0,0,2,0,0,
8482,-1,0,0,0,-1,-1,
8483,2,2,2,0,0,2,
8484,0,0,0,0,0,0,
8485,0,0,0,0,0,0,
8486,0,0,0,0,0,-1,
8487,-2,-2,-2,-2,-2,-2,
